Large Cap,Mid Cap,Small Cap,International Developed,Emerging Markets,US Agg Bond,US High Yield,US Treasury,Corporate,Gold,Oil,Private Equity,Venture Capital,Angel Venture,Cash
0.0,2.101464953261971e-15,0.565300171323953,1.6825397565392735e-16,0.0,3.139543880852995e-18,0.0,0.0,0.0,0.061544358117153225,7.521162714433123e-17,0.1371039904136084,0.2360514801452834,0.0,9.555847940836746e-17
0.0,0.0,0.5744576107023858,1.619773703389785e-16,0.0,7.865178395385771e-18,0.0,0.0,0.0,0.07882602826345549,3.934212357613326e-17,0.12299046938573072,0.22372589164842996,0.0,0.0
1.3417455970927314e-16,4.534374062176685e-16,0.584985382511698,0.0,0.0,1.2492577195892098e-16,0.0,0.0,0.0,0.09199109323402821,2.3777966465632427e-17,0.11115548588624881,0.2118680383680246,5.5053908297369277e-17,0.0
0.0,1.4368146214336405e-16,0.5954218940527428,4.50263136637631e-17,6.865746106047533e-17,0.0,2.1413604840495326e-16,2.6300620063728932e-17,2.500786435274631e-18,0.10589602861220825,9.336053929918121e-17,0.10008938836298041,0.19859268897206825,0.0,1.129108536575326e-17
6.474272716984243e-17,4.781735471019401e-16,0.6034759034092118,0.0,0.0,0.0,0.0,0.0,0.0,0.11578101115101215,8.253817397486044e-17,0.09131153415761915,0.1894315512821572,2.050870811513858e-16,6.069349360026686e-17
6.949792504870649e-17,2.148703326384211e-17,0.6106621954308262,4.621521078700245e-17,0.0,8.16339783019538e-18,1.1284304291501013e-16,0.0,0.0,0.12563081178398552,7.298620895973905e-17,0.08308460053761822,0.18062239224756987,3.232895062873818e-19,4.068494371163879e-17
0.0,0.0,0.6170227549421257,7.100089443866909e-17,8.63752086856035e-17,3.865060895274521e-17,1.1387687222765542e-18,5.193232264721084e-18,8.066114064167847e-17,0.13516769132427092,5.0590768017808684e-17,0.07509077557722761,0.1727187781563758,0.0,0.0
0.0,1.4692692040962472e-16,0.6227697425099075,0.0,0.0,0.0,0.0,0.0,0.0,0.14315144397509058,1.7786159520402118e-17,0.06834055794895844,0.16573825556604407,1.7847383287592596e-16,0.0
8.992524277585503e-17,6.396864045629136e-16,0.6278049879394826,1.2335534436417051e-16,1.398186416947491e-16,2.3705796551261367e-16,1.6262285896605497e-16,0.0,2.261871445772784e-16,0.15148569864735292,0.0,0.06158919415701076,0.1591201192561525,0.0,7.432883228935985e-17
0.0,1.2495423617474485e-16,0.6309337077395332,6.553839773710306e-17,6.686949839365518e-17,0.0,0.0,0.0,1.4943003154983705e-16,0.15769738844826844,0.0,0.05701687390874696,0.1543520299034512,1.3623940220526848e-18,0.0
0.0,0.0,0.6341116396397984,0.0,0.0,0.0,0.0,3.491766785831838e-17,5.93359007781844e-17,0.16504039459356074,1.1329232868975515e-16,0.051623841916686355,0.1492241238499549,1.413285736050077e-17,0.0
0.0,3.6841666317836746e-16,0.6377701270805397,3.705275720757141e-18,0.0,0.0038127327112607726,0.0,0.0,1.4311468676808659e-16,0.16950898188143199,0.0,0.044502106529967625,0.1444060517968001,0.0,0.0
2.614112560131902e-16,3.550979989868562e-16,0.576480616252821,0.0,0.0,0.12521809013522828,1.7965164969752028e-16,0.0,6.930299940709344e-16,0.14177988203137104,0.0,0.029737489161916923,0.12678392241866188,0.0,7.705581026062291e-17
0.0,8.641090501620759e-16,0.5273848913048289,0.0,0.0,0.21869530674649595,1.262462767254691e-16,3.153867266740143e-17,0.0,0.12204334770958647,0.0,0.020498722069740082,0.1113777321693489,0.0,7.971682812105802e-17
0.0,3.351346485499237e-16,0.4879806189302661,0.0,0.0,0.2960218173916648,0.0,4.9540118847594805e-17,0.0,0.10366761720633126,0.0,0.010734302606199111,0.10159564386554547,0.0,5.936576818987437e-17
1.4952451787781594e-17,0.0,0.4586504503623652,3.404902698511665e-16,2.0199323559726352e-16,0.35325111218314753,0.0,1.3604212812997848e-16,3.8349533672682196e-15,0.09081764813007105,2.8472370385896e-16,0.003916133237878128,0.0933646560865337,2.046753413098255e-16,0.0
1.2451477788736882e-15,0.0,0.43257334476249604,4.317501866282504e-16,6.068343728191903e-16,0.400807766799169,1.232813751579007e-15,0.0,1.823960989908724e-14,0.08048454158047824,4.108035012534047e-16,0.0,0.08613434685783501,9.39430089686761e-16,1.1742615004861727e-16
0.0,1.9729107985604915e-17,0.40901394970297855,2.7535547058331238e-18,0.0,0.4394267823437133,0.0,3.84712679147055e-17,0.0,0.07146709905656415,2.9326331161272865e-18,0.0,0.0800921688967472,6.176522050036914e-17,0.0
2.722128555521423e-15,5.546635079553625e-16,0.38885366798462373,1.8604181089284e-15,6.428135901983841e-16,0.47010583025532143,2.07986403201689e-15,7.068973414893815e-17,1.55774571016962e-14,0.06495841277610745,5.742327387177551e-16,0.0,0.0760820889839215,2.140235031787284e-15,0.0
