Large Cap,Mid Cap,Small Cap,International Developed,Emerging Markets,US Agg Bond,US High Yield,US Treasury,Corporate,Gold,Oil,Private Equity,Venture Capital,Angel Venture,Cash
6.771724662531509e-16,0.0,1.9394647178162308e-15,2.319359936555628e-17,0.0,7.787039915727604e-17,0.0,3.8520602759422946e-17,4.262252144216419e-17,2.5106622292690706e-16,8.192409272939626e-16,0.0,1.0,0.0,1.1979183067061483e-16
0.0,0.0,0.0,0.0,4.143096538371897e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,3.907089332602943e-13,3.367215505964097e-14,0.0,9.523904061436948e-14,7.042117134597205e-14,8.999730422925832e-14,9.274752895504584e-14,5.0044772912511274e-14,2.358256766411803e-13,1.9423970765153342e-10,0.9999999997471889,5.750999961989515e-11,1.4361404397572846e-13
0.0,8.155846479056968e-16,2.4602594350174993e-15,1.1437013322168496e-16,0.0,6.294622961556632e-16,5.184041616468508e-16,1.1624533594880423e-15,6.022728961067286e-16,4.90798950688346e-16,1.626689679397775e-15,1.0380585280245214e-13,0.9999999999997655,1.2230639156292545e-13,1.3533941520331069e-15
0.0,0.0,3.6896216576801556e-14,0.0,0.0,8.051694256828032e-15,3.3931847685281965e-15,1.0115358627477726e-14,6.352863262348281e-15,3.4263933565833427e-15,1.4337043056238722e-14,5.80320166920778e-12,0.9999999999927385,1.3807423514281212e-12,1.6249006713005595e-14
0.0,0.0,7.400444980379951e-15,0.0,0.0,1.806391606231711e-15,4.2524801534759965e-16,2.4260871457602273e-15,1.2253018408424704e-15,1.6874750872306837e-16,2.6853086263889226e-15,1.0835360386707293e-12,0.999999999998534,3.689816170672539e-13,4.0544533297091285e-15
8.407083984936992e-15,1.2212958604164658e-14,0.0,3.2525139086224064e-15,6.73246552538126e-15,0.0,3.2877882820980403e-16,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,7.524024307138442e-16,1.30293231164284e-15,0.0,0.0,0.0,0.0,2.303817255553499e-16,0.0,0.0,8.421670209748177e-17,1.4016565685892601e-14,0.9999999999999757,9.11949996742398e-15,1.0749821805752123e-16
1.3847575297161062e-15,0.0,0.0,5.687041714343093e-16,8.71208898132585e-16,0.0,3.554258945497595e-16,0.0,1.926118502018599e-17,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,5.546102297741149e-16,0.0,0.0,1.2674968486479476e-16,0.0,4.845331882862157e-16,0.0,1.61040659597056e-16,0.0,8.493206138382448e-15,0.9999999999999777,1.468215244042056e-14,8.108189653720152e-16
1.7557808978606468e-15,1.1284961263781696e-15,0.0,9.495287010451471e-16,1.1541165960389059e-15,0.0,6.079255008861754e-16,0.0,1.0697673118062361e-16,1.9815726679285042e-16,0.0,3.3084646133829665e-14,1.0,0.0,0.0
0.0,0.0,4.373615651173026e-16,8.078314606209666e-18,0.0,1.169444853128205e-16,5.646935211737695e-17,7.358098083955429e-17,2.828320105728343e-17,3.923534212130219e-17,7.549957135555967e-17,0.0,1.0,3.2849359295389684e-16,0.0
9.587325048727418e-17,0.0,9.134243717205118e-17,0.0,7.926315203340247e-17,4.947082951888937e-17,0.0,3.938519718892341e-18,3.266339276785012e-17,5.082331615009906e-17,0.0,2.886579864025407e-15,0.9999999999999976,0.0,2.0142968191139603e-18
0.0,0.0,5.506864173393524e-16,2.1186423456313256e-17,9.110179550144864e-17,6.407079694763499e-17,0.0,0.0,2.559016777071678e-17,8.49339808669106e-17,1.9074161727467157e-18,0.0,0.9999999999999996,2.0687098311734752e-15,0.0
2.4141902560034076e-17,4.349752060234735e-16,0.0,2.0549388254776223e-16,4.2471628191177774e-16,3.0390748395556217e-17,1.5020777728326992e-16,0.0,0.0,5.59902859219969e-17,0.0,3.1530333899354446e-14,0.9999999999999796,0.0,0.0
0.0,3.916335567905247e-16,7.162199844069058e-16,0.0,0.0,8.014192776263677e-18,0.0,2.7667926100398512e-17,0.0,0.0,2.3208575765572557e-17,0.0,1.0,1.4944790385411179e-15,0.0
4.1972010813905304e-16,0.0,0.0,0.0,0.0,2.783106311530101e-17,0.0,3.0394726911530377e-16,0.0,0.0,1.6765877666333646e-16,0.0,1.0,1.59730155483988e-14,4.949248295637679e-16
8.68101460313454e-17,6.452481824155851e-16,0.0,0.0,0.0,0.0,0.0,1.2517784644217084e-17,0.0,0.0,1.1493478775657755e-16,0.08834200734545622,0.9116579926545356,9.76395570741756e-15,2.9508911217428307e-16
0.0,4.322787617878322e-17,9.252822553809412e-16,2.590648355709255e-17,2.1762670049880706e-17,0.0,2.6720633236749792e-17,0.0,6.25534786839868e-17,5.270802770381837e-17,0.0,0.1714603029286505,0.8285396970713516,0.0,0.0
