Year,Account,Asset,Invested,Weight,Return (Nominal),Inflation Rate,Return (Inflation Adjusted),Gross Gain,Tax,Net Gain,End Value,TOTAL ASK Cap (DKK),Goal,Redeemed Amount,Allocated Value,Goal Value,Utility (Keep),Utility (Redeem),Utility Δ,Redeemed
2028,NORMAL,Emerging Markets - Equities,111092.5,0.946604940735709,-0.03511297930843693,0.02,-0.055112979308436935,-6122.638653822534,0.0,-6122.638653822534,104969.86134617747,237588.05795467505,,,,,,,,
2028,NORMAL,Developed Markets - Equities,1931.4,0.016457211625779854,-0.1111935488451147,0.02,-0.1311935488451147,-253.38722023945456,0.0,-253.38722023945456,1678.0127797605455,237588.05795467505,,,,,,,,
2028,NORMAL,Emerging Markets State - Obligations,285.0464153617457,0.002428843937443406,-0.1593880161856892,0.02,-0.1793880161856892,-51.13391097258554,0.0,-51.13391097258554,233.91250438916015,237588.05795467505,,,,,,,,
2028,NORMAL,High Yield Bonds - Obligations,1821.356672241777,0.015519546547120781,-0.1588462720096323,0.02,-0.1788462720096323,-325.7428508303117,0.0,-325.7428508303117,1495.6138214114653,237588.05795467505,,,,,,,,
2028,NORMAL,Investment Grade Bonds - Obligations,958.7541972755762,0.008169421518933852,-0.01774962374677302,0.02,-0.03774962374677302,-36.192610212792374,0.0,-36.192610212792374,922.5615870627838,237588.05795467505,,,,,,,,
2028,NORMAL,Government ZC Bonds - Obligations,1269.819262584714,0.010819967034714897,-0.01001150224019343,0.02,-0.03001150224019343,-38.109183643701954,0.0,-38.109183643701954,1231.710078941012,237588.05795467505,,,,,,,,
2029,NORMAL,Emerging Markets - Equities,163538.22,0.9611843329988315,0.576970492552954,0.02,0.5569704925529539,91085.96294463336,28123.929976988744,62962.03296764461,226500.2529676446,267642.94728594145,,,,,,,,
2029,NORMAL,Developed Markets - Equities,693.93,0.004078524544280103,0.06017158963570401,0.02,0.04017158963570401,27.87627119590411,8.607147290188985,19.269123905715126,713.199123905715,267642.94728594145,,,,,,,,
2029,NORMAL,Emerging Markets State - Obligations,180.2281410119092,0.0010592781644936046,-0.05793900792509565,0.02,-0.07793900792509564,-14.04680251065244,-4.3371259131367035,-9.709676597515738,170.51846441439346,267642.94728594145,,,,,,,,
2029,NORMAL,High Yield Bonds - Obligations,1933.2000473180915,0.011362246684810128,-0.07705696123633032,0.02,-0.09705696123633033,-187.63052205462395,-57.93326977305665,-129.6972522815673,1803.5027950365243,267642.94728594145,,,,,,,,
2029,NORMAL,Investment Grade Bonds - Obligations,1686.8818324906156,0.009914528781164054,0.05784355887600712,0.02,0.03784355887600711,63.83761194472527,19.710660898682562,44.126951046042706,1731.0087835366583,267642.94728594145,,,,,,,,
2029,NORMAL,Government ZC Bonds - Obligations,2109.9591338691184,0.012401135726821418,0.04154860052649378,0.02,0.021548600526493777,45.4666665029722,14.038401787484522,31.42826471548768,2141.387398584606,267642.94728594145,,,,,,,,
2029,,,,,,,,,,,,,GOAL B,4615.046921447971,4615.046921447971,250000.0,0.40193786400083087,0.8,0.3980621359991692,True
2030,NORMAL,Emerging Markets - Equities,285933.74,0.9905840521611992,0.623717159524743,0.02,0.603717159524743,172623.1053250864,62381.221051544526,110241.88427354186,396175.62427354185,301499.78011761303,,,,,,,,
2030,NORMAL,Developed Markets - Equities,90.44,0.00031331881881955885,0.2118696970003562,0.02,0.19186969700035622,17.352695396712207,6.270784697934129,11.081910698778078,101.52191069877807,301499.78011761303,,,,,,,,
2030,NORMAL,Emerging Markets State - Obligations,476.2075875251846,0.0016497655775796387,-0.006623449136600512,0.02,-0.026623449136600513,-12.67828848493997,-4.581583184040638,-8.09670530089933,468.11088222428526,301499.78011761303,,,,,,,,
2030,NORMAL,High Yield Bonds - Obligations,827.5518303119114,0.002866956678298232,0.06014855221428017,0.02,0.04014855221428017,33.22500786930084,12.006599906953243,21.218407962347598,848.770238274259,301499.78011761303,,,,,,,,
2030,NORMAL,Investment Grade Bonds - Obligations,1104.246585994364,0.0038255333481787327,0.06392281448363923,0.02,0.04392281448363923,48.50161794082237,17.527144726229796,30.974473214592575,1135.2210592089566,301499.78011761303,,,,,,,,
2030,NORMAL,Government ZC Bonds - Obligations,219.4809859242429,0.0007603662457224238,-0.02263968992734144,0.02,-0.04263968992734144,-9.358601184756907,-3.3819399097249723,-5.976661275031935,213.50432464921096,301499.78011761303,,,,,,,,
2031,NORMAL,Emerging Markets - Equities,455948.95,0.9917287573513522,0.5522285322504001,0.02,0.5322285322504001,242669.04043961113,91821.18931320177,150847.85112640937,606796.8011264093,339639.50230249116,,,,,,,,
2031,NORMAL,Developed Markets - Equities,643.67,0.0014000384236970934,0.2147966180088445,0.02,0.1947966180088445,125.38473911375297,47.44311778005882,77.94162133369414,721.6116213336941,339639.50230249116,,,,,,,,
2031,NORMAL,Emerging Markets State - Obligations,1299.2337402362257,0.002825946770386074,0.1570990874944309,0.02,0.13709908749443092,178.12376022836293,67.39852549578939,110.72523473257354,1409.9589749687993,339639.50230249116,,,,,,,,
2031,NORMAL,High Yield Bonds - Obligations,567.6138281437014,0.0012346096124147166,0.3622275357558091,0.02,0.3422275357558091,194.2530816665403,73.50154331209349,120.75153835444682,688.3653664981482,339639.50230249116,,,,,,,,
2031,NORMAL,Investment Grade Bonds - Obligations,342.94488643696974,0.000745935057128954,0.2728928264887402,0.02,0.2528928264887402,86.72830166090529,32.816282584676046,53.91201907622924,396.85690551319897,339639.50230249116,,,,,,,,
2031,NORMAL,Government ZC Bonds - Obligations,949.2547791725159,0.002064711987073534,0.04192097903681291,0.02,0.02192097903681291,20.80859411483516,7.873562511717811,12.935031603117348,962.1898107756332,339639.50230249116,,,,,,,,
2032,NORMAL,Emerging Markets - Equities,354802.77,0.5229425706472194,1.052193317892055,0.02,1.032193317892055,366225.0483635918,143807.90019271444,222417.14817087734,577219.9181708774,382603.8993437562,,,,,,,,
2032,NORMAL,Developed Markets - Equities,5557.7,0.008191474730837221,0.4526928802445069,0.02,0.43269288024450686,2404.7772205348956,944.2990425194951,1460.4781780154005,7018.178178015401,382603.8993437562,,,,,,,,
2032,NORMAL,Emerging Markets State - Obligations,992.4769290105949,0.0014628082992837353,0.06181880864633049,0.02,0.04181880864633049,41.50420278019169,16.297717148681407,25.206485631510283,1017.6834146421052,382603.8993437562,,,,,,,,
2032,NORMAL,High Yield Bonds - Obligations,8465.819511446352,0.012477741980287081,0.3882659766590284,0.02,0.3682659766590284,3117.6732906018497,1224.2364398932104,1893.4368507086392,10359.256362154993,382603.8993437562,,,,,,,,
2032,NORMAL,Investment Grade Bonds - Obligations,4751.826822726834,0.007003701053256092,0.2663496171709787,0.02,0.24634961717097872,1170.6107186415438,459.67109607366945,710.9396225678744,5462.766445294708,382603.8993437562,,,,,,,,
2032,NORMAL,Government ZC Bonds - Obligations,303903.0864446348,0.44792170380457136,0.01209594775981304,0.02,-0.00790405224018696,-2402.065871212457,-943.2343598756096,-1458.8315113368471,302444.254933298,382603.8993437562,,,,,,,,
2033,NORMAL,Emerging Markets - Equities,662923.03,0.6822337012986874,1.561156811054747,0.02,1.541156811054747,1021668.3428895504,418921.34279090475,602747.0000986457,1265670.0300986457,431003.2926107414,,,,,,,,
2033,NORMAL,Developed Markets - Equities,618.7,0.000636722472884217,0.7400837986284898,0.02,0.7200837986284898,445.5158462114466,182.67777192906735,262.83807428237924,881.5380742823793,431003.2926107414,,,,,,,,
2033,NORMAL,Emerging Markets State - Obligations,497.7791556868519,0.0005122792548232583,0.06358554477710188,0.02,0.04358554477710187,21.69597567929719,8.896142596553535,12.799833082743657,510.5789887695955,431003.2926107414,,,,,,,,
2033,NORMAL,High Yield Bonds - Obligations,3085.422057465053,0.0031752991147901356,0.6825384818835449,0.02,0.6625384818835449,2044.2108459228998,838.2011231744034,1206.0097227484964,4291.431780213549,431003.2926107414,,,,,,,,
2033,NORMAL,Investment Grade Bonds - Obligations,1016.5281477774781,0.0010461391886363157,0.4125448715753113,0.02,0.39254487157531126,399.03291122199926,163.6180705316768,235.41484069032245,1251.9429884678007,431003.2926107414,,,,,,,,
2033,NORMAL,Government ZC Bonds - Obligations,303553.46846642083,0.3123958543632142,-0.007561896126648371,0.02,-0.02756189612664837,-8366.509166755306,-3430.574392367614,-4935.9347743876915,298617.53369203315,431003.2926107414,,,,,,,,
2034,NORMAL,Emerging Markets - Equities,1285249.92,0.7836518673640888,1.658039423239489,0.02,1.638039423239489,2105290.037675399,874178.6742181239,1231111.363457275,2516361.283457275,485525.20912600023,,,,,,,,
2034,NORMAL,Developed Markets - Equities,2252.8,0.0013735934928498727,0.5907179700309753,0.02,0.5707179700309752,1285.7134428857812,533.8662382914887,751.8472045942925,3004.647204594293,485525.20912600023,,,,,,,,
2034,NORMAL,Emerging Markets State - Obligations,10103.156565262589,0.006160169617936861,0.1962572152294675,0.02,0.17625721522946752,1780.7542412204948,739.4218154460533,1041.3324257744416,11144.48899103703,485525.20912600023,,,,,,,,
2034,NORMAL,High Yield Bonds - Obligations,10267.972180664317,0.006260662185779484,0.8362841527245932,0.02,0.8162841527245932,8381.582971693268,3480.281081904652,4901.301889788616,15169.274070452933,485525.20912600023,,,,,,,,
2034,NORMAL,Investment Grade Bonds - Obligations,10123.110901022683,0.006172336319709857,0.5203156150283841,0.02,0.5003156150283841,5064.750456445703,2103.0341473282506,2961.7163091174525,13084.827210140134,485525.20912600023,,,,,,,,
2034,NORMAL,Government ZC Bonds - Obligations,322080.6933201507,0.19638136741705184,0.02200799407538678,0.02,0.002007994075386779,646.7361239833408,268.54396178921866,378.19216219412215,322458.88548234483,485525.20912600023,,,,,,,,
2034,,,,,,,,,,,,,GOAL C,4615.046921447971,4615.046921447971,4000000.0,0.7460910258019943,0.24,-0.5060910258019943,True
2035,NORMAL,Emerging Markets - Equities,631925.8,0.21415648716058872,2.059285692720951,0.02,2.039285692720951,1288677.242801241,536027.722715118,752649.5200861231,1384575.3200861232,546944.1480804393,,,,,,,,
2035,NORMAL,Developed Markets - Equities,1835704.18,0.6221109482391903,0.6505374411170801,0.02,0.6305374411170801,1157480.2163051276,481456.07280622504,676024.1434989026,2511728.3234989024,546944.1480804393,,,,,,,,
2035,NORMAL,Emerging Markets State - Obligations,42859.17306037178,0.014524758991034956,0.1162655670676873,0.02,0.0962655670676873,4125.862598708838,1716.160307303944,2409.702291404894,45268.875351776675,546944.1480804393,,,,,,,,
