Year,Asset,Weight,Allocation (%),Invested Amt (DKK),Path_ID,source_folder
2031,Emerging Markets State - Obligations,0.0063383741649767,0.63,2164.0827086860545,99,P1_outputs_path_50_to_100
2031,High Yield Bonds - Obligations,0.0011809027703564,0.12,403.1903449450687,99,P1_outputs_path_50_to_100
2031,Investment Grade Bonds - Obligations,0.000536307539969,0.05,183.1090818522772,99,P1_outputs_path_50_to_100
2031,Government ZC Bonds - Obligations,0.2203635173438363,22.04,75237.72896590846,99,P1_outputs_path_50_to_100
2032,Emerging Markets - Equities,0.7826191756255709,78.26,293650.2862736297,99,P1_outputs_path_50_to_100
2032,Developed Markets - Equities,0.0012161463363273,0.12,456.3160869751021,99,P1_outputs_path_50_to_100
2032,Emerging Markets State - Obligations,0.0015073170960556,0.15,565.5676611911229,99,P1_outputs_path_50_to_100
2032,High Yield Bonds - Obligations,0.0012739760532375,0.13,478.0146518131613,99,P1_outputs_path_50_to_100
2032,Investment Grade Bonds - Obligations,0.0032435264378578,0.32,1217.019077320367,99,P1_outputs_path_50_to_100
2032,Government ZC Bonds - Obligations,0.2101398584509508,21.01,78847.58195746606,99,P1_outputs_path_50_to_100
2033,Emerging Markets - Equities,0.804376953083443,80.44,335421.92672897066,99,P1_outputs_path_50_to_100
2033,Developed Markets - Equities,0.0001928557617481,0.02,80.42007038910099,99,P1_outputs_path_50_to_100
2033,Emerging Markets State - Obligations,0.0021735303922499,0.22,906.3533573130808,99,P1_outputs_path_50_to_100
2033,High Yield Bonds - Obligations,0.0017583525131444,0.18,733.2258657670303,99,P1_outputs_path_50_to_100
2033,Investment Grade Bonds - Obligations,0.0016703788622315,0.17,696.5412101743104,99,P1_outputs_path_50_to_100
2033,Government ZC Bonds - Obligations,0.1898279293871826,18.98,79157.47657605335,99,P1_outputs_path_50_to_100
2034,Emerging Markets - Equities,0.8564809311919055,85.65,452675.7877590449,99,P1_outputs_path_50_to_100
2034,Developed Markets - Equities,6.967497517062413e-05,0.01,36.825308216216655,99,P1_outputs_path_50_to_100
2034,Emerging Markets State - Obligations,0.0005816148428754,0.06,307.4008393912701,99,P1_outputs_path_50_to_100
2034,High Yield Bonds - Obligations,0.0007638896520721,0.08,403.73852752507537,99,P1_outputs_path_50_to_100
2034,Investment Grade Bonds - Obligations,0.0009141962044448,0.09,483.1800358211199,99,P1_outputs_path_50_to_100
2034,Government ZC Bonds - Obligations,0.1411896931335312,14.12,74622.97552116605,99,P1_outputs_path_50_to_100
2035,Emerging Markets - Equities,0.2641003237287494,26.41,152749.70356701457,99,P1_outputs_path_50_to_100
2035,Developed Markets - Equities,0.5904476689093993,59.04,341501.6881629348,99,P1_outputs_path_50_to_100
2035,Emerging Markets State - Obligations,0.0059376694906139,0.59,3434.2148535255824,99,P1_outputs_path_50_to_100
2035,High Yield Bonds - Obligations,0.0005492385282978,0.05,317.6672455397746,99,P1_outputs_path_50_to_100
2035,Investment Grade Bonds - Obligations,0.0044691281464818,0.45,2584.8434789472053,99,P1_outputs_path_50_to_100
2035,Government ZC Bonds - Obligations,0.1344959711964576,13.45,77789.45304253798,99,P1_outputs_path_50_to_100
2036,Emerging Markets - Equities,0.3102646037954559,31.03,245494.5503944285,99,P1_outputs_path_50_to_100
2036,Developed Markets - Equities,0.5837802600889993,58.38,461911.7705549575,99,P1_outputs_path_50_to_100
2036,Emerging Markets State - Obligations,0.001631366052879,0.16,1290.8062047074338,99,P1_outputs_path_50_to_100
2036,High Yield Bonds - Obligations,0.0013218746679148,0.13,1045.923457938122,99,P1_outputs_path_50_to_100
2036,Investment Grade Bonds - Obligations,0.0017598599937286,0.18,1392.476075686583,99,P1_outputs_path_50_to_100
2036,Government ZC Bonds - Obligations,0.1012420354010222,10.12,80107.00433677628,99,P1_outputs_path_50_to_100
2037,Emerging Markets - Equities,0.2629858346159044,26.3,247147.803169774,99,P1_outputs_path_50_to_100
2037,Developed Markets - Equities,0.6517149318774578,65.17,612466.1198642054,99,P1_outputs_path_50_to_100
2037,Emerging Markets State - Obligations,0.0009876034506364,0.1,928.1261235388548,99,P1_outputs_path_50_to_100
2037,High Yield Bonds - Obligations,0.0014768466739277,0.15,1387.9052140315064,99,P1_outputs_path_50_to_100
2037,Investment Grade Bonds - Obligations,0.0009555998634169,0.1,898.0499170146212,99,P1_outputs_path_50_to_100
2037,Government ZC Bonds - Obligations,0.0818791835186566,8.19,76948.10011925614,99,P1_outputs_path_50_to_100
2038,Emerging Markets - Equities,0.2206851452699179,22.07,216867.80958332028,99,P1_outputs_path_50_to_100
2038,Developed Markets - Equities,0.698506773922001,69.85,686424.2441615073,99,P1_outputs_path_50_to_100
2038,Emerging Markets State - Obligations,8.144050598707782e-17,0.0,8.003177614502704e-11,99,P1_outputs_path_50_to_100
2038,High Yield Bonds - Obligations,2.552203064915572e-17,0.0,2.508055934725952e-11,99,P1_outputs_path_50_to_100
2038,Investment Grade Bonds - Obligations,8.343545846365986e-17,0.0,8.199222062029975e-11,99,P1_outputs_path_50_to_100
2038,Government ZC Bonds - Obligations,0.0808080808080807,8.08,79410.29043910564,99,P1_outputs_path_50_to_100
2039,Emerging Markets - Equities,0.3703304553921477,37.03,502195.059139102,99,P1_outputs_path_50_to_100
2039,Developed Markets - Equities,0.5596695446078523,55.97,758952.6488040881,99,P1_outputs_path_50_to_100
2039,Emerging Markets State - Obligations,2.135557929466316e-17,0.0,2.895972030028332e-11,99,P1_outputs_path_50_to_100
2039,High Yield Bonds - Obligations,1.3380926942028416e-17,0.0,1.8145511121606895e-11,99,P1_outputs_path_50_to_100
2039,Investment Grade Bonds - Obligations,3.0936020180807115e-17,0.0,4.195149563861201e-11,99,P1_outputs_path_50_to_100
2039,Government ZC Bonds - Obligations,0.07,7.0,94925.09629679928,99,P1_outputs_path_50_to_100
2040,Emerging Markets - Equities,0.3803083375827373,38.03,578425.6686221727,99,P1_outputs_path_50_to_100
2040,Developed Markets - Equities,0.5596916624172626,55.97,851256.7095259377,99,P1_outputs_path_50_to_100
2040,Emerging Markets State - Obligations,3.9797922031913074e-17,0.0,6.053019980418996e-11,99,P1_outputs_path_50_to_100
2040,High Yield Bonds - Obligations,4.578265852635924e-17,0.0,6.963261714883842e-11,99,P1_outputs_path_50_to_100
2040,Investment Grade Bonds - Obligations,0.0,0.0,0.0,99,P1_outputs_path_50_to_100
2040,Government ZC Bonds - Obligations,0.06,6.0,91256.32200945391,99,P1_outputs_path_50_to_100
2041,Emerging Markets - Equities,0.2514337597382543,25.14,366630.32093254745,99,P1_outputs_path_50_to_100
2041,Developed Markets - Equities,0.5523522002010152,55.24,805417.1589300949,99,P1_outputs_path_50_to_100
2041,Emerging Markets State - Obligations,7.897513456484001e-17,0.0,1.1515827851176626e-10,99,P1_outputs_path_50_to_100
2041,High Yield Bonds - Obligations,3.6966060111499936e-17,0.0,5.390238167062282e-11,99,P1_outputs_path_50_to_100
2041,Investment Grade Bonds - Obligations,1.4773646678321757e-19,0.0,2.1542321240615339e-13,99,P1_outputs_path_50_to_100
2041,Government ZC Bonds - Obligations,0.1962140400607304,19.62,286111.20699871687,99,P1_outputs_path_50_to_100
2042,Emerging Markets - Equities,0.3023157942502499,30.23,423742.36784711335,99,P1_outputs_path_50_to_100
2042,Developed Markets - Equities,0.6264262412840672,62.64,878033.3142090155,99,P1_outputs_path_50_to_100
2042,Emerging Markets State - Obligations,0.0024530240008045,0.25,3438.2927331486644,99,P1_outputs_path_50_to_100
2042,High Yield Bonds - Obligations,0.0007943151710213,0.08,1113.355629401361,99,P1_outputs_path_50_to_100
2042,Investment Grade Bonds - Obligations,0.0047657723214622,0.48,6679.967393450196,99,P1_outputs_path_50_to_100
2042,Government ZC Bonds - Obligations,0.0632448529723945,6.32,88647.44833834584,99,P1_outputs_path_50_to_100
2043,Emerging Markets - Equities,0.3269536318639658,32.7,470873.44324606855,99,P1_outputs_path_50_to_100
2043,Developed Markets - Equities,0.6058036087441192,60.58,872468.764313721,99,P1_outputs_path_50_to_100
2043,Emerging Markets State - Obligations,0.0015955720086657,0.16,2297.917540735756,99,P1_outputs_path_50_to_100
2043,High Yield Bonds - Obligations,0.0022722888679392,0.23,3272.5144455389345,99,P1_outputs_path_50_to_100
2043,Investment Grade Bonds - Obligations,0.001719279674012,0.17,2476.0793614364397,99,P1_outputs_path_50_to_100
2043,Government ZC Bonds - Obligations,0.0616556188412979,6.17,88795.44592839501,99,P1_outputs_path_50_to_100
2044,Emerging Markets - Equities,0.2247740746536158,22.48,341865.87022880244,99,P1_outputs_path_50_to_100
2044,Developed Markets - Equities,0.5847707682452826,58.48,889396.0207760239,99,P1_outputs_path_50_to_100
2044,Emerging Markets State - Obligations,0.0138566556728006,1.39,21075.01791451224,99,P1_outputs_path_50_to_100
2044,High Yield Bonds - Obligations,0.0048752492387815,0.49,7414.917962255039,99,P1_outputs_path_50_to_100
2044,Investment Grade Bonds - Obligations,0.0124410436913856,1.24,18921.969691853432,99,P1_outputs_path_50_to_100
2044,Government ZC Bonds - Obligations,0.1592822084981334,15.93,242257.25722191943,99,P1_outputs_path_50_to_100
2045,Emerging Markets - Equities,0.1970808511561208,19.71,311497.4596575241,99,P1_outputs_path_50_to_100
2045,Developed Markets - Equities,0.3906096474960598,39.06,617380.6952779881,99,P1_outputs_path_50_to_100
2045,Emerging Markets State - Obligations,0.0082088339395234,0.82,12974.527479011276,99,P1_outputs_path_50_to_100
2045,High Yield Bonds - Obligations,0.0117949033141514,1.18,18642.513454307224,99,P1_outputs_path_50_to_100
2045,Investment Grade Bonds - Obligations,0.0032439436629171,0.32,5127.236889546196,99,P1_outputs_path_50_to_100
2045,Government ZC Bonds - Obligations,0.3890618204312271,38.91,614934.2668408458,99,P1_outputs_path_50_to_100
2046,Emerging Markets - Equities,0.2218793297937561,22.19,337542.53300037386,99,P1_outputs_path_50_to_100
2046,Developed Markets - Equities,0.5335755929145664,53.36,811722.5581444288,99,P1_outputs_path_50_to_100
2046,Emerging Markets State - Obligations,0.0160456703936929,1.6,24410.098198019,99,P1_outputs_path_50_to_100
2046,High Yield Bonds - Obligations,0.0049722202637251,0.5,7564.182855670414,99,P1_outputs_path_50_to_100
2046,Investment Grade Bonds - Obligations,0.0068750164734185,0.69,10458.88536356259,99,P1_outputs_path_50_to_100
2046,Government ZC Bonds - Obligations,0.2166521701608409,21.67,329590.51374499063,99,P1_outputs_path_50_to_100
2047,Emerging Markets - Equities,0.1863472091978673,18.63,322612.99343288166,99,P1_outputs_path_50_to_100
2047,Developed Markets - Equities,0.2737975594612273,27.38,474011.124892204,99,P1_outputs_path_50_to_100
2047,Emerging Markets State - Obligations,0.0001495555899093,0.01,258.917623467224,99,P1_outputs_path_50_to_100
2047,High Yield Bonds - Obligations,0.0092908637429989,0.93,16084.777317610742,99,P1_outputs_path_50_to_100
2047,Investment Grade Bonds - Obligations,0.0040399351369281,0.4,6994.124427241453,99,P1_outputs_path_50_to_100
2047,Government ZC Bonds - Obligations,0.5263748768710691,52.64,911284.7754801984,99,P1_outputs_path_50_to_100
2048,Emerging Markets - Equities,0.1924066746708603,19.24,331576.7919072211,99,P1_outputs_path_50_to_100
2048,Developed Markets - Equities,0.30830034863098,30.83,531297.787448431,99,P1_outputs_path_50_to_100
2048,Emerging Markets State - Obligations,0.0147733465536714,1.48,25459.09004653588,99,P1_outputs_path_50_to_100
2048,High Yield Bonds - Obligations,0.0021121064548491,0.21,3639.819063779504,99,P1_outputs_path_50_to_100
2048,Investment Grade Bonds - Obligations,0.0165801981235664,1.66,28572.859607925464,99,P1_outputs_path_50_to_100
2048,Government ZC Bonds - Obligations,0.4658273255660726,46.58,802765.9667116075,99,P1_outputs_path_50_to_100
2049,Emerging Markets - Equities,0.1705881171444169,17.06,315463.0290011291,99,P1_outputs_path_50_to_100
2049,Developed Markets - Equities,0.2373774821343317,23.74,438974.4185250744,99,P1_outputs_path_50_to_100
2049,Emerging Markets State - Obligations,0.0124803300094747,1.25,23079.466340492738,99,P1_outputs_path_50_to_100
2049,High Yield Bonds - Obligations,0.0039417539278965,0.39,7289.356694280429,99,P1_outputs_path_50_to_100
2049,Investment Grade Bonds - Obligations,0.0204228413585282,2.04,37767.29296048571,99,P1_outputs_path_50_to_100
2049,Government ZC Bonds - Obligations,0.5551894754253517,55.52,1026693.7493597952,99,P1_outputs_path_50_to_100
2050,Emerging Markets - Equities,0.179295586427217,17.93,331539.582629104,99,P1_outputs_path_50_to_100
2050,Developed Markets - Equities,0.2250210227245622,22.5,416091.5360131292,99,P1_outputs_path_50_to_100
2050,Emerging Markets State - Obligations,0.0039461606930682,0.39,7296.936278452844,99,P1_outputs_path_50_to_100
2050,High Yield Bonds - Obligations,0.0040341817853235,0.4,7459.698099702197,99,P1_outputs_path_50_to_100
2050,Investment Grade Bonds - Obligations,0.0315453657345332,3.15,58331.25955811021,99,P1_outputs_path_50_to_100
2050,Government ZC Bonds - Obligations,0.5561576826352957,55.62,1028403.9314694784,99,P1_outputs_path_50_to_100
2051,Emerging Markets - Equities,0.2053472674130441,20.53,346910.7064085297,99,P1_outputs_path_50_to_100
2051,Developed Markets - Equities,0.371911232632913,37.19,628301.4624900493,99,P1_outputs_path_50_to_100
2051,Emerging Markets State - Obligations,0.0176550271744689,1.77,29826.147802772022,99,P1_outputs_path_50_to_100
2051,High Yield Bonds - Obligations,0.0012589697878402,0.13,2126.8853681317755,99,P1_outputs_path_50_to_100
2051,Investment Grade Bonds - Obligations,0.0141409438821334,1.41,23889.506265339685,99,P1_outputs_path_50_to_100
2051,Government ZC Bonds - Obligations,0.3896865591096001,38.97,658330.8421957276,99,P1_outputs_path_50_to_100
2052,Emerging Markets - Equities,0.0062718383740333,0.63,12479.304569954584,99,P1_outputs_path_50_to_100
2052,Developed Markets - Equities,0.00792165200976,0.79,15761.998672713702,99,P1_outputs_path_50_to_100
2052,Emerging Markets State - Obligations,0.007022324831177,0.7,13972.57472709031,99,P1_outputs_path_50_to_100
2052,High Yield Bonds - Obligations,0.011381961396789,1.14,22647.10191864406,99,P1_outputs_path_50_to_100
2052,Investment Grade Bonds - Obligations,0.005378041988487,0.54,10700.88544408285,99,P1_outputs_path_50_to_100
2052,Government ZC Bonds - Obligations,0.9620241813997537,96.2,1914174.4489228944,99,P1_outputs_path_50_to_100
2053,Emerging Markets - Equities,0.0156256730650011,1.56,32309.988105342803,99,P1_outputs_path_50_to_100
2053,Developed Markets - Equities,0.0086357104188599,0.86,17856.491669437735,99,P1_outputs_path_50_to_100
2053,Emerging Markets State - Obligations,0.007414613869408,0.74,15331.56907415852,99,P1_outputs_path_50_to_100
2053,High Yield Bonds - Obligations,0.0074426061277896,0.74,15389.45007112982,99,P1_outputs_path_50_to_100
2053,Investment Grade Bonds - Obligations,0.0122515065386954,1.23,25333.054703698253,99,P1_outputs_path_50_to_100
2053,Government ZC Bonds - Obligations,0.9486298899802458,94.86,1961529.6143809396,99,P1_outputs_path_50_to_100
2054,Emerging Markets - Equities,0.0020104768637464,0.2,4303.821835982049,99,P1_outputs_path_50_to_100
2054,Developed Markets - Equities,0.0270026153469541,2.7,57804.41827233279,99,P1_outputs_path_50_to_100
2054,Emerging Markets State - Obligations,0.0426343054421289,4.26,91267.13071536637,99,P1_outputs_path_50_to_100
2054,High Yield Bonds - Obligations,0.0096520476417743,0.97,20662.109647558314,99,P1_outputs_path_50_to_100
2054,Investment Grade Bonds - Obligations,0.0226592470018035,2.27,48506.58258834546,99,P1_outputs_path_50_to_100
2054,Government ZC Bonds - Obligations,0.8960413077035926,89.6,1918152.9594180216,99,P1_outputs_path_50_to_100
2055,Emerging Markets - Equities,0.049878260455459,4.99,113506.6361316494,99,P1_outputs_path_50_to_100
2055,Developed Markets - Equities,0.0348109431358286,3.48,79218.34121393427,99,P1_outputs_path_50_to_100
2055,Emerging Markets State - Obligations,0.0189137673016363,1.89,43041.55925611405,99,P1_outputs_path_50_to_100
2055,High Yield Bonds - Obligations,0.0180706713108905,1.81,41122.94804209422,99,P1_outputs_path_50_to_100
2055,Investment Grade Bonds - Obligations,0.0147984848373753,1.48,33676.519958744015,99,P1_outputs_path_50_to_100
2055,Government ZC Bonds - Obligations,0.8635278729588101,86.35,1965107.507167388,99,P1_outputs_path_50_to_100
2056,Emerging Markets - Equities,0.0188377698419571,1.88,43290.86694293576,99,P1_outputs_path_50_to_100
2056,Developed Markets - Equities,0.0206413159903541,2.06,47435.57605610257,99,P1_outputs_path_50_to_100
2056,Emerging Markets State - Obligations,0.0183287218237936,1.83,42121.0294193454,99,P1_outputs_path_50_to_100
2056,High Yield Bonds - Obligations,0.019087803327803,1.91,43865.466083802654,99,P1_outputs_path_50_to_100
2056,Investment Grade Bonds - Obligations,0.0051943528801438,0.52,11937.083915746647,99,P1_outputs_path_50_to_100
2056,Government ZC Bonds - Obligations,0.917910036135948,91.79,2109438.727265938,99,P1_outputs_path_50_to_100
2057,Emerging Markets - Equities,0.0072777860141728,0.73,17048.959947459844,99,P1_outputs_path_50_to_100
2057,Developed Markets - Equities,0.0074984761576912,0.75,17565.949236553668,99,P1_outputs_path_50_to_100
2057,Emerging Markets State - Obligations,0.0081951242609405,0.82,19197.91884745457,99,P1_outputs_path_50_to_100
2057,High Yield Bonds - Obligations,0.0072872665141407,0.73,17071.168990693477,99,P1_outputs_path_50_to_100
2057,Investment Grade Bonds - Obligations,0.0026469846755304,0.26,6200.833004264603,99,P1_outputs_path_50_to_100
