Year,Path_ID,Asset,Weight,Allocation (%),Invested Amt (DKK)
2074,29,Emerging Markets State - Obligations,0.204116772,20.41,164850.6926
2074,29,High Yield Bonds - Obligations,0.17909315,17.91,144640.8821
2074,29,Investment Grade Bonds - Obligations,0.173165337,17.32,139853.4062
2074,29,Government ZC Bonds - Obligations,0.246874771,24.69,199383.3075
2075,29,Emerging Markets - Equities,0.145198634,14.52,123903.509
2075,29,Developed Markets - Equities,0.0844274,8.44,72045.10668
2075,29,Emerging Markets State - Obligations,0.132427029,13.24,113005.0135
2075,29,High Yield Bonds - Obligations,0.081991902,8.2,69966.80392
2075,29,Investment Grade Bonds - Obligations,0.076341998,7.63,65145.52593
2075,29,Government ZC Bonds - Obligations,0.479613037,47.96,409272.0195
2025,30,Emerging Markets - Equities,0.584335105,58.43,116867.0211
2025,30,Developed Markets - Equities,0.00197409,0.2,394.8180202
2025,30,Emerging Markets State - Obligations,0.004355945,0.44,871.1890743
2025,30,High Yield Bonds - Obligations,0.002216939,0.22,443.3877642
2025,30,Investment Grade Bonds - Obligations,0.002942781,0.29,588.5561292
2025,30,Government ZC Bonds - Obligations,0.40417514,40.42,80835.02795
2026,30,Emerging Markets - Equities,0.706118911,70.61,200648.5788
2026,30,Developed Markets - Equities,0.009672167,0.97,2748.413153
2026,30,Emerging Markets State - Obligations,0.001915324,0.19,544.2525231
2026,30,High Yield Bonds - Obligations,0.004885381,0.49,1388.214877
2026,30,Investment Grade Bonds - Obligations,0.003505156,0.35,996.0142584
2026,30,Government ZC Bonds - Obligations,0.273903061,27.39,77831.45177
2027,30,Emerging Markets - Equities,0.782779736,78.28,347930.3028
2027,30,Developed Markets - Equities,0.004587657,0.46,2039.123951
2027,30,Emerging Markets State - Obligations,0.008601492,0.86,3823.195338
2027,30,High Yield Bonds - Obligations,0.005770854,0.58,2565.032051
2027,30,Investment Grade Bonds - Obligations,0.003803074,0.38,1690.392153
2027,30,Government ZC Bonds - Obligations,0.194457186,19.45,86432.4208
2028,30,Emerging Markets - Equities,0.852480208,85.25,473652.0985
2028,30,Developed Markets - Equities,0.00146171,0.15,812.1500813
2028,30,Emerging Markets State - Obligations,0.001202402,0.12,668.0747061
2028,30,High Yield Bonds - Obligations,0.001102461,0.11,612.5453594
2028,30,Investment Grade Bonds - Obligations,0.001529017,0.15,849.5469525
2028,30,Government ZC Bonds - Obligations,0.142224202,14.22,79022.11836
2029,30,Emerging Markets - Equities,0.850993871,85.1,485222.0419
2029,30,Developed Markets - Equities,0.002626497,0.26,1497.583283
2029,30,Emerging Markets State - Obligations,0.001850602,0.19,1055.181465
2029,30,High Yield Bonds - Obligations,0.001578057,0.16,899.7806624
2029,30,Investment Grade Bonds - Obligations,0.001630859,0.16,929.8876747
2029,30,Government ZC Bonds - Obligations,0.141320115,14.13,80578.29436
2030,30,Emerging Markets - Equities,0.993423558,99.34,633912.6792
2030,30,Developed Markets - Equities,0.002902233,0.29,1851.941231
2030,30,Emerging Markets State - Obligations,0.00014648,0.01,93.47024817
2030,30,High Yield Bonds - Obligations,0.001012716,0.1,646.2232592
2030,30,Investment Grade Bonds - Obligations,0.001395963,0.14,890.7768678
2030,30,Government ZC Bonds - Obligations,0.00111905,0.11,714.0763354
2031,30,Emerging Markets - Equities,0.955952836,95.6,527872.5098
2031,30,Developed Markets - Equities,0.0065954,0.66,3641.947573
2031,30,Emerging Markets State - Obligations,0.0097753,0.98,5397.872947
2031,30,High Yield Bonds - Obligations,0.012084702,1.21,6673.113648
2031,30,Investment Grade Bonds - Obligations,0.005905722,0.59,3261.110888
2031,30,Government ZC Bonds - Obligations,0.009686041,0.97,5348.584906
2032,30,Emerging Markets - Equities,0.928852337,92.89,547477.9653
2032,30,Developed Markets - Equities,0.016088688,1.61,9482.887647
2032,30,Emerging Markets State - Obligations,0.015297271,1.53,9016.41576
2032,30,High Yield Bonds - Obligations,0.003350976,0.34,1975.110243
2032,30,Investment Grade Bonds - Obligations,0.022540345,2.25,13285.58014
2032,30,Government ZC Bonds - Obligations,0.013870382,1.39,8175.388347
2033,30,Emerging Markets - Equities,0.022877956,2.29,17428.66852
2033,30,Developed Markets - Equities,0.013087289,1.31,9970.034816
2033,30,Emerging Markets State - Obligations,0.00843662,0.84,6427.106091
2033,30,High Yield Bonds - Obligations,0.005029524,0.5,3831.544433
2033,30,Investment Grade Bonds - Obligations,0.023857534,2.39,18174.92138
2033,30,Government ZC Bonds - Obligations,0.926711077,92.67,705978.2776
2034,30,Emerging Markets - Equities,0.092854163,9.29,76794.25515
2034,30,Developed Markets - Equities,0.008180888,0.82,6765.934481
2034,30,Emerging Markets State - Obligations,0.01237655,1.24,10235.92134
2034,30,High Yield Bonds - Obligations,0.01047897,1.05,8666.544049
2034,30,Investment Grade Bonds - Obligations,0.004627816,0.46,3827.396526
2034,30,Government ZC Bonds - Obligations,0.871481613,87.15,720751.5426
2035,30,Emerging Markets - Equities,0.001159741,0.12,318.6352145
2035,30,Developed Markets - Equities,0.95681305,95.68,262881.3998
2035,30,Emerging Markets State - Obligations,0.018694609,1.87,5136.285352
2035,30,High Yield Bonds - Obligations,0.015442467,1.54,4242.769674
2035,30,Investment Grade Bonds - Obligations,0.007505285,0.75,2062.053627
2035,30,Government ZC Bonds - Obligations,0.000384848,0.04,105.7357878
2036,30,Emerging Markets - Equities,0.963557305,96.36,390224.0744
2036,30,Developed Markets - Equities,0.005229986,0.52,2118.053861
2036,30,Emerging Markets State - Obligations,0.00678188,0.68,2746.54447
2036,30,High Yield Bonds - Obligations,0.010956324,1.1,4437.122024
2036,30,Investment Grade Bonds - Obligations,0.004051784,0.41,1640.902405
2036,30,Government ZC Bonds - Obligations,0.009422722,0.94,3816.039703
2037,30,Emerging Markets - Equities,0.001142728,0.11,529.937244
2037,30,Developed Markets - Equities,0.974582548,97.46,451960.263
2037,30,Emerging Markets State - Obligations,0.007840476,0.78,3636.001678
2037,30,High Yield Bonds - Obligations,0.005454884,0.55,2529.689165
2037,30,Investment Grade Bonds - Obligations,0.010667165,1.07,4946.871586
2037,30,Government ZC Bonds - Obligations,0.000312198,0.03,144.7812267
2038,30,Emerging Markets - Equities,0.953200468,95.32,483307.4901
2038,30,Developed Markets - Equities,0.010866946,1.09,5509.938936
2038,30,Emerging Markets State - Obligations,0.015667713,1.57,7944.103444
2038,30,High Yield Bonds - Obligations,0.015301934,1.53,7758.639937
2038,30,Investment Grade Bonds - Obligations,0.002518663,0.25,1277.054007
2038,30,Government ZC Bonds - Obligations,0.002444276,0.24,1239.337328
2039,30,Emerging Markets - Equities,0.002820459,0.28,1795.541125
2039,30,Developed Markets - Equities,0.93178753,93.18,593188.2052
2039,30,Emerging Markets State - Obligations,0.020836556,2.08,13264.82565
2039,30,High Yield Bonds - Obligations,0.019556391,1.96,12449.85607
2039,30,Investment Grade Bonds - Obligations,0.012930628,1.29,8231.807936
2039,30,Government ZC Bonds - Obligations,0.012068436,1.21,7682.925437
2040,30,Emerging Markets - Equities,0.963647916,96.36,843482.6228
2040,30,Developed Markets - Equities,0.002716179,0.27,2377.476162
2040,30,Emerging Markets State - Obligations,0.01108707,1.11,9704.530703
2040,30,High Yield Bonds - Obligations,0.007303934,0.73,6393.145508
2040,30,Investment Grade Bonds - Obligations,0.003203962,0.32,2804.432836
2040,30,Government ZC Bonds - Obligations,0.012040939,1.2,10539.45434
2041,30,Emerging Markets - Equities,0.957760033,95.78,732701.6699
2041,30,Developed Markets - Equities,0.007547294,0.75,5773.800134
2041,30,Emerging Markets State - Obligations,0.007797661,0.78,5965.334622
2041,30,High Yield Bonds - Obligations,0.009961878,1,7620.995254
2041,30,Investment Grade Bonds - Obligations,0.009873743,0.99,7553.570899
2041,30,Government ZC Bonds - Obligations,0.00705939,0.71,5400.54586
2042,30,Emerging Markets - Equities,0.964367619,96.44,792193.2611
2042,30,Developed Markets - Equities,0.009723747,0.97,7987.708197
2042,30,Emerging Markets State - Obligations,0.005330863,0.53,4379.111828
2042,30,High Yield Bonds - Obligations,0.00496869,0.5,4081.599936
2042,30,Investment Grade Bonds - Obligations,0.01256897,1.26,10324.95586
2042,30,Government ZC Bonds - Obligations,0.003040111,0.3,2497.341469
2043,30,Emerging Markets - Equities,0.971523511,97.15,977334.7812
2043,30,Developed Markets - Equities,0.010972708,1.1,11038.34201
2043,30,Emerging Markets State - Obligations,0.003312737,0.33,3332.552496
2043,30,High Yield Bonds - Obligations,0.005755676,0.58,5790.104256
2043,30,Investment Grade Bonds - Obligations,0.007670464,0.77,7716.345481
2043,30,Government ZC Bonds - Obligations,0.000764904,0.08,769.479577
2044,30,Emerging Markets - Equities,0.968664058,96.87,1208302.653
2044,30,Developed Markets - Equities,0.005230429,0.52,6524.389046
2044,30,Emerging Markets State - Obligations,0.008093112,0.81,10095.27309
2044,30,High Yield Bonds - Obligations,0.004635774,0.46,5782.622051
2044,30,Investment Grade Bonds - Obligations,0.006281381,0.63,7835.336902
2044,30,Government ZC Bonds - Obligations,0.007095246,0.71,8850.545057
2045,30,Emerging Markets - Equities,0.961828365,96.18,1269101.042
2045,30,Developed Markets - Equities,0.008410206,0.84,11096.99145
2045,30,Emerging Markets State - Obligations,0.003410462,0.34,4499.993614
2045,30,High Yield Bonds - Obligations,0.01141429,1.14,15060.78135
2045,30,Investment Grade Bonds - Obligations,0.003703536,0.37,4886.694444
2045,30,Government ZC Bonds - Obligations,0.011233141,1.12,14821.76143
2046,30,Emerging Markets - Equities,0.984744278,98.47,1507914.645
2046,30,Developed Markets - Equities,0.004341612,0.43,6648.2027
2046,30,Emerging Markets State - Obligations,0.002075346,0.21,3177.926879
2046,30,High Yield Bonds - Obligations,0.000561216,0.06,859.3764826
2046,30,Investment Grade Bonds - Obligations,0.002558975,0.26,3918.4947
2046,30,Government ZC Bonds - Obligations,0.005718573,0.57,8756.710284
2047,30,Emerging Markets - Equities,0.981657365,98.17,2184745.336
2047,30,Developed Markets - Equities,0.004556339,0.46,10140.44369
2047,30,Emerging Markets State - Obligations,0.001425191,0.14,3171.858933
2047,30,High Yield Bonds - Obligations,0.00435826,0.44,9699.605479
2047,30,Investment Grade Bonds - Obligations,0.002645351,0.26,5887.4094
2047,30,Government ZC Bonds - Obligations,0.005357493,0.54,11923.46593
2048,30,Emerging Markets - Equities,0.952393182,95.24,2427079.5
2048,30,Developed Markets - Equities,0.007732302,0.77,19705.00525
2048,30,Emerging Markets State - Obligations,0.015334765,1.53,39079.12577
2048,30,High Yield Bonds - Obligations,5.82E-05,0.01,148.3673832
2048,30,Investment Grade Bonds - Obligations,0.003538973,0.35,9018.721936
2048,30,Government ZC Bonds - Obligations,0.020942558,2.09,53370.03071
2049,30,Emerging Markets - Equities,0.289402152,28.94,817156.2731
2049,30,Developed Markets - Equities,0.662600036,66.26,1870918.28
2049,30,Emerging Markets State - Obligations,0.002827525,0.28,7983.802271
2049,30,High Yield Bonds - Obligations,0.000722224,0.07,2039.272923
2049,30,Investment Grade Bonds - Obligations,0.002599666,0.26,7340.419897
2049,30,Government ZC Bonds - Obligations,0.041848397,4.18,118163.1851
2050,30,Emerging Markets - Equities,0.251559618,25.16,744774.5724
2050,30,Developed Markets - Equities,0.723024613,72.3,2140607.272
2050,30,Emerging Markets State - Obligations,0.006527706,0.65,19326.11102
2050,30,High Yield Bonds - Obligations,0.004139027,0.41,12254.12267
2050,30,Investment Grade Bonds - Obligations,0.00738966,0.74,21878.03678
2050,30,Government ZC Bonds - Obligations,0.007359376,0.74,21788.37886
2051,30,Emerging Markets - Equities,0.252192356,25.22,863017.1738
2051,30,Developed Markets - Equities,0.688521205,68.85,2356160.329
2051,30,Emerging Markets State - Obligations,0.007993956,0.8,27355.79042
2051,30,High Yield Bonds - Obligations,0.017776415,1.78,60831.94401
2051,30,Investment Grade Bonds - Obligations,0.022068887,2.21,75521.03629
2051,30,Government ZC Bonds - Obligations,0.011447182,1.14,39172.934
2052,30,Emerging Markets - Equities,0.953338047,95.33,2840539.617
2052,30,Developed Markets - Equities,0.001169937,0.12,3485.911835
2052,30,Emerging Markets State - Obligations,0.000250938,0.03,747.6887209
2052,30,High Yield Bonds - Obligations,0.002368687,0.24,7057.672731
2052,30,Investment Grade Bonds - Obligations,0.000817432,0.08,2435.597019
2052,30,Government ZC Bonds - Obligations,0.042054959,4.21,125305.791
2053,30,Emerging Markets - Equities,0.942179108,94.22,2618109.379
2053,30,Developed Markets - Equities,0.002704266,0.27,7514.563643
2053,30,Emerging Markets State - Obligations,0.002740207,0.27,7614.435982
2053,30,High Yield Bonds - Obligations,0.001353335,0.14,3760.622493
2053,30,Investment Grade Bonds - Obligations,0.000270874,0.03,752.6981409
2053,30,Government ZC Bonds - Obligations,0.05075221,5.08,141029.2755
2054,30,Emerging Markets - Equities,0.935923613,93.59,2261443.231
2054,30,Developed Markets - Equities,0.024145717,2.41,58342.54685
2054,30,Emerging Markets State - Obligations,0.025287942,2.53,61102.47084
2054,30,High Yield Bonds - Obligations,0.001754767,0.18,4239.988806
2054,30,Investment Grade Bonds - Obligations,0.011329833,1.13,27375.92479
2054,30,Government ZC Bonds - Obligations,0.001558129,0.16,3764.858585
2055,30,Emerging Markets - Equities,0.941376513,94.14,2361447.994
2055,30,Developed Markets - Equities,0.006579094,0.66,16503.69258
2055,30,Emerging Markets State - Obligations,0.008276651,0.83,20762.02409
2055,30,High Yield Bonds - Obligations,0.001204276,0.12,3020.93276
2055,30,Investment Grade Bonds - Obligations,0.00552901,0.55,13869.55094
2055,30,Government ZC Bonds - Obligations,0.037034456,3.7,92901.12892
2056,30,Emerging Markets - Equities,0.952307482,95.23,2653267.912
2056,30,Developed Markets - Equities,0.007613564,0.76,21212.50177
2056,30,Emerging Markets State - Obligations,0.001171588,0.12,3264.215781
2056,30,High Yield Bonds - Obligations,0.013136286,1.31,36599.61474
2056,30,Investment Grade Bonds - Obligations,0.011175551,1.12,31136.72035
2056,30,Government ZC Bonds - Obligations,0.014595529,1.46,40665.2772
2057,30,Emerging Markets - Equities,0.127321179,12.73,348298.0697
2057,30,Developed Markets - Equities,0.154242094,15.42,421942.5559
2057,30,Emerging Markets State - Obligations,0.107520043,10.75,294130.3541
2057,30,High Yield Bonds - Obligations,0.041296741,4.13,112970.7978
2057,30,Investment Grade Bonds - Obligations,0.239076791,23.91,654015.1884
2057,30,Government ZC Bonds - Obligations,0.330543152,33.05,904229.3092
2058,30,Emerging Markets - Equities,0.026587492,2.66,78099.78357
2058,30,Developed Markets - Equities,0.276942985,27.69,813509.8792
2058,30,Emerging Markets State - Obligations,0.073541003,7.35,216024.0039
2058,30,High Yield Bonds - Obligations,0.257841602,25.78,757400.2655
2058,30,Investment Grade Bonds - Obligations,0.26391498,26.39,775240.5913
2058,30,Government ZC Bonds - Obligations,0.101171938,10.12,297188.8622
2059,30,Emerging Markets - Equities,6.89E-05,0.01,219.3287623
2059,30,Developed Markets - Equities,0.003228347,0.32,10283.76971
2059,30,Emerging Markets State - Obligations,0.00038777,0.04,1235.226091
2059,30,High Yield Bonds - Obligations,0.007453331,0.75,23742.28494
2059,30,Investment Grade Bonds - Obligations,0.00496518,0.5,15816.38103
2059,30,Government ZC Bonds - Obligations,0.983896518,98.39,3134162.659
2060,30,Emerging Markets - Equities,0.26189693,26.19,39087.28517
2060,30,Developed Markets - Equities,0.100291426,10.03,14968.17693
2060,30,Emerging Markets State - Obligations,0.120286275,12.03,17952.3446
2060,30,High Yield Bonds - Obligations,0.215165538,21.52,32112.77328
2060,30,Investment Grade Bonds - Obligations,0.124256163,12.43,18544.83775
2060,30,Government ZC Bonds - Obligations,0.178103667,17.81,26581.40677
2061,30,Emerging Markets - Equities,0.116258575,11.63,16933.10206
2061,30,Developed Markets - Equities,0.027822294,2.78,4052.326784
2061,30,Emerging Markets State - Obligations,0.123808437,12.38,18032.74204
2061,30,High Yield Bonds - Obligations,0.200879641,20.09,29258.18986
2061,30,Investment Grade Bonds - Obligations,0.261773682,26.18,38127.42823
2061,30,Government ZC Bonds - Obligations,0.269457371,26.95,39246.56011
2062,30,Emerging Markets - Equities,0.37621727,37.62,50320.65649
2062,30,Developed Markets - Equities,0.007737496,0.77,1034.922903
2062,30,Emerging Markets State - Obligations,0.341198164,34.12,45636.70238
2062,30,High Yield Bonds - Obligations,0.037348527,3.73,4995.52394
2062,30,Investment Grade Bonds - Obligations,0.173147525,17.31,23159.21634
2062,30,Government ZC Bonds - Obligations,0.064351019,6.44,8607.221832
2063,30,Emerging Markets - Equities,0.352753632,35.28,47708.23187
2063,30,Developed Markets - Equities,0.001986917,0.2,268.721024
2063,30,Emerging Markets State - Obligations,0.019039339,1.9,2574.97904
2063,30,High Yield Bonds - Obligations,0.409520209,40.95,55385.63839
2063,30,Investment Grade Bonds - Obligations,0.155797364,15.58,21070.8441
