Year,Asset,Weight,Allocation (%),Invested Amt (DKK)
2040,Investment Grade Bonds - Obligations,0.025939507865703683,2.59,8529.172976678106
2040,Government ZC Bonds - Obligations,0.002599977641892801,0.26,854.8989887552659
2041,Emerging Markets - Equities,0.9293113078238836,92.93,360001.31441968225
2041,Developed Markets - Equities,0.02651025412225495,2.65,10269.676317572841
2041,Emerging Markets State - Obligations,0.008897567972968158,0.89,3446.7848808464514
2041,High Yield Bonds - Obligations,0.010733332765140437,1.07,4157.932730424367
2041,Investment Grade Bonds - Obligations,0.010145668799281082,1.01,3930.2804912174124
2041,Government ZC Bonds - Obligations,0.014401868516471662,1.44,5579.068663406174
2042,Emerging Markets - Equities,0.954712148871586,95.47,435357.9403199615
2042,Developed Markets - Equities,0.013232278083181417,1.32,6034.046323641878
2042,Emerging Markets State - Obligations,0.007053610500204078,0.71,3216.514362803135
2042,High Yield Bonds - Obligations,0.0027835795514530885,0.28,1269.3391004500352
2042,Investment Grade Bonds - Obligations,0.012351597089136307,1.24,5632.447303351222
2042,Government ZC Bonds - Obligations,0.009866785904439233,0.99,4499.349457333105
2043,Emerging Markets - Equities,0.9533484230777366,95.33,367192.4910129599
2043,Developed Markets - Equities,0.0037623256677103752,0.38,1449.100560179898
2043,Emerging Markets State - Obligations,0.015164035173981539,1.52,5840.592709396443
2043,High Yield Bonds - Obligations,0.012731218590406702,1.27,4903.567000981712
2043,Investment Grade Bonds - Obligations,0.003977010842336491,0.4,1531.7888849793692
2043,Government ZC Bonds - Obligations,0.011016986647828327,1.1,4243.311965223382
2044,Emerging Markets - Equities,0.9343048199673644,93.43,392075.20858855423
2044,Developed Markets - Equities,0.024668111674408553,2.47,10351.81968831898
2044,Emerging Markets State - Obligations,0.012241603829874664,1.22,5137.112934110954
2044,High Yield Bonds - Obligations,0.007110177184068223,0.71,2983.7416472308296
2044,Investment Grade Bonds - Obligations,0.016163305501727353,1.62,6782.830657227734
2044,Government ZC Bonds - Obligations,0.0055119818425568646,0.55,2313.0689090657743
2045,Emerging Markets - Equities,0.9542118420839415,95.42,353833.22910107934
2045,Developed Markets - Equities,0.003132072141663557,0.31,1161.4100253063712
2045,Emerging Markets State - Obligations,0.011901854079837942,1.19,4413.35065823722
2045,High Yield Bonds - Obligations,0.015745439887126386,1.57,5838.598509437449
2045,Investment Grade Bonds - Obligations,0.010613404800371474,1.06,3935.578166867873
2045,Government ZC Bonds - Obligations,0.004395387007059061,0.44,1629.8623736004977
2046,Emerging Markets - Equities,0.9314921327497758,93.15,445053.73413117265
2046,Developed Markets - Equities,0.012349781028591453,1.23,5900.550277597889
2046,Emerging Markets State - Obligations,0.01919969796675392,1.92,9173.343471049913
2046,High Yield Bonds - Obligations,0.0075271878042564855,0.75,3596.383610779108
2046,Investment Grade Bonds - Obligations,0.010417597072398716,1.04,4977.380178250503
2046,Government ZC Bonds - Obligations,0.01901360337822376,1.9,9084.430115139476
2047,Emerging Markets - Equities,0.9598284866676411,95.98,511457.42687730887
2047,Developed Markets - Equities,0.001166137537944727,0.12,621.391959945835
2047,Emerging Markets State - Obligations,0.012064842742079853,1.21,6428.91257162723
2047,High Yield Bonds - Obligations,0.000749660568107552,0.07,399.46664484488923
2047,Investment Grade Bonds - Obligations,0.0132067270334143,1.32,7037.380865233696
2047,Government ZC Bonds - Obligations,0.012984145450812425,1.3,6918.775296541865
2048,Emerging Markets - Equities,0.9474327371051006,94.74,542510.5608842141
2048,Developed Markets - Equities,0.013491246364395438,1.35,7725.238262865048
2048,Emerging Markets State - Obligations,0.010856286932173116,1.09,6216.431079518262
2048,High Yield Bonds - Obligations,0.010709217229544479,1.07,6132.217326143086
2048,Investment Grade Bonds - Obligations,0.00889841368109044,0.89,5095.331001395002
2048,Government ZC Bonds - Obligations,0.008612098687695904,0.86,4931.383840216426
2049,Emerging Markets - Equities,0.9553628409665786,95.54,766692.9369747032
2049,Developed Markets - Equities,0.002007413369303142,0.2,1610.979185956377
2049,Emerging Markets State - Obligations,0.016995892923096757,1.7,13639.45770439744
2049,High Yield Bonds - Obligations,2.596415062568955e-05,0.0,20.836618346096934
2049,Investment Grade Bonds - Obligations,0.014015109804984214,1.4,11247.334769201274
2049,Government ZC Bonds - Obligations,0.011592778785411593,1.16,9303.377976992282
2050,Emerging Markets - Equities,0.9330339386199846,93.3,1516920.2217164508
2050,Developed Markets - Equities,0.0017771564752619095,0.18,2889.288891748552
2050,Emerging Markets State - Obligations,0.009412500126305406,0.94,15302.778588761077
2050,High Yield Bonds - Obligations,0.034457053536217176,3.45,56020.042922728724
2050,Investment Grade Bonds - Obligations,0.002681481504421795,0.27,4359.534364025703
2050,Government ZC Bonds - Obligations,0.01863786973780922,1.86,30301.321661263664
2051,Emerging Markets - Equities,0.941358038599507,94.14,2398728.884469705
2051,Developed Markets - Equities,0.005110385516598621,0.51,13022.069018158132
2051,Emerging Markets State - Obligations,0.012290673188609203,1.23,31318.575481604974
2051,High Yield Bonds - Obligations,0.019716440161438555,1.97,50240.601954727885
2051,Investment Grade Bonds - Obligations,0.006198686808153258,0.62,15795.232507516113
2051,Government ZC Bonds - Obligations,0.0153257757256935,1.53,39052.495865248464
2052,Emerging Markets - Equities,0.2550973514837783,25.51,921707.1400039969
2052,Developed Markets - Equities,0.7120184995254771,71.2,2572635.62718446
2052,Emerging Markets State - Obligations,0.0124380251355299,1.24,44940.55507940505
2052,High Yield Bonds - Obligations,0.006889176249623341,0.69,24891.685080578252
2052,Investment Grade Bonds - Obligations,0.005447475733687972,0.54,19682.592741689048
2052,Government ZC Bonds - Obligations,0.0081094718719032,0.81,29300.806466703227
2053,Emerging Markets - Equities,0.2577011626216366,25.77,1093888.5419837176
2053,Developed Markets - Equities,0.7048395156586952,70.48,2991899.075164146
2053,Emerging Markets State - Obligations,0.012667267757547203,1.27,53769.951665158944
2053,High Yield Bonds - Obligations,0.013577080810489653,1.36,57631.92133512974
2053,Investment Grade Bonds - Obligations,0.011084496609362416,1.11,47051.41300600745
2053,Government ZC Bonds - Obligations,0.00013047654226906462,0.01,553.8461415299826
2054,Emerging Markets - Equities,0.24906057400430945,24.91,1226486.4991611983
2054,Developed Markets - Equities,0.7254423410979998,72.54,3572404.989563681
2054,Emerging Markets State - Obligations,0.0035973534843551447,0.36,17714.98961210833
2054,High Yield Bonds - Obligations,0.006085486448628121,0.61,29967.677541535228
2054,Investment Grade Bonds - Obligations,0.01095050207178552,1.1,53925.20676455713
2054,Government ZC Bonds - Obligations,0.004863742892922009,0.49,23951.261725819582
2055,Emerging Markets - Equities,0.23325989650202236,23.33,1409826.8034777541
2055,Developed Markets - Equities,0.6263551949556402,62.64,3785701.5097249676
2055,Emerging Markets State - Obligations,0.00805479712547184,0.81,48683.331572889176
2055,High Yield Bonds - Obligations,0.012119141741415788,1.21,73248.2999367442
2055,Investment Grade Bonds - Obligations,0.011786749972680213,1.18,71239.31840221485
2055,Government ZC Bonds - Obligations,0.10842421970276965,10.84,655317.8380656624
2056,Emerging Markets - Equities,0.19049016979664393,19.05,1224676.4014573824
2056,Developed Markets - Equities,0.376238559146949,37.62,2418867.520552307
2056,Emerging Markets State - Obligations,0.010612883123257809,1.06,68231.06686478552
2056,High Yield Bonds - Obligations,0.010448394462373927,1.04,67173.55622522408
2056,Investment Grade Bonds - Obligations,0.01790745134310284,1.79,115128.42417829968
2056,Government ZC Bonds - Obligations,0.3943025421276724,39.43,2535002.2990368684
2057,Emerging Markets - Equities,0.18077146329435975,18.08,1197003.622943074
2057,Developed Markets - Equities,0.30574601644239807,30.57,2024540.171951919
2057,Emerging Markets State - Obligations,0.00037527521841499903,0.04,2484.9375441080633
2057,High Yield Bonds - Obligations,0.004269937067657415,0.43,28273.987755479564
2057,Investment Grade Bonds - Obligations,0.0027345181885798575,0.27,18106.996088225773
2057,Government ZC Bonds - Obligations,0.5061027897885898,50.61,3351230.6750102006
2058,Emerging Markets - Equities,0.1675932149531974,16.76,1184952.8684560496
2058,Developed Markets - Equities,0.2280727105601711,22.81,1612567.7442866254
2058,Emerging Markets State - Obligations,2.2442853271775263e-19,0.0,1.5868019100985072e-12
2058,High Yield Bonds - Obligations,0.0,0.0,0.0
2058,Investment Grade Bonds - Obligations,0.0164671502114214,1.65,116429.51585939583
2058,Government ZC Bonds - Obligations,0.5878669242752101,58.79,4156460.6203471823
2059,Emerging Markets - Equities,0.18611045702685802,18.61,1245174.0145745303
2059,Developed Markets - Equities,0.3007147741374251,30.07,2011935.4309066802
2059,Emerging Markets State - Obligations,0.005902021201777697,0.59,39487.536333656804
2059,High Yield Bonds - Obligations,0.004025881255648267,0.4,26935.201843991374
2059,Investment Grade Bonds - Obligations,0.0012387017422828917,0.12,8287.547330434347
2059,Government ZC Bonds - Obligations,0.5020081646360081,50.2,3358691.0251840507
2060,Emerging Markets - Equities,0.24245265302059063,24.25,1366230.3983541315
2060,Developed Markets - Equities,0.7209421452491058,72.09,4062537.827582847
2060,Emerging Markets State - Obligations,0.006312425038452022,0.63,35570.76760109726
2060,High Yield Bonds - Obligations,0.0181102137839475,1.81,102051.77911672415
2060,Investment Grade Bonds - Obligations,0.0034624562351646647,0.35,19511.079390214058
2060,Government ZC Bonds - Obligations,0.008720106672739331,0.87,49138.1499223083
2061,Emerging Markets - Equities,0.2533158682445493,25.33,1306270.094599829
2061,Developed Markets - Equities,0.7393753003110084,73.94,3812725.3936955836
2061,Emerging Markets State - Obligations,0.001831256746987013,0.18,9443.2138843113
2061,High Yield Bonds - Obligations,0.0018248457266587493,0.18,9410.154273049216
2061,Investment Grade Bonds - Obligations,0.0019304361880688036,0.19,9954.651003438783
2061,Government ZC Bonds - Obligations,0.0017222927827279624,0.17,8881.32106296135
