Year,Account,Asset,Invested,Weight,Return (Nominal),Inflation Rate,Return (Inflation Adjusted),Gross Gain,Tax,Net Gain,End Value,ASK_Cap,ASK_Return,ASK_Return_MAX,ASK_Cap_Full,Goal,Redeemed Amount,Allocated Value,Goal Value,Utility (Keep),Utility (Redeem),Utility Δ,Redeemed,Path_ID
2058,ASK,Emerging Markets - Equities,236474.49,0.19691735766749358,0.03686409769057741,0.02,0.016864097690577413,3987.9289006894687,677.9479131172097,3309.980987572259,239784.47098757225,166200.0,3266.516518012533,71356.62281499025,237556.62281499023,,,,,,,,,0
2058,NORMAL,Emerging Markets - Equities,901545.25,0.7507359819136513,0.03686409769057741,0.02,0.016864097690577413,15203.747168475995,4105.011735488519,11098.735432987476,912643.9854329875,166200.0,0.0,71356.62281499025,237556.62281499023,,,,,,,,,0
2058,ASK,Developed Markets - Equities,1082.14,0.0009011210867874227,-0.02839191860094947,0.02,-0.04839191860094947,-52.36683079483146,-8.902361235121349,-43.46446955971011,1038.67553044029,166200.0,3266.516518012533,71356.62281499025,237556.62281499023,,,,,,,,,0
2058,NORMAL,Developed Markets - Equities,4125.58,0.003435458566570365,-0.02839191860094947,0.02,-0.04839191860094947,-199.64473154170537,-53.90407751626045,-145.7406540254449,3979.839345974555,166200.0,3309.9809875722567,71356.62281499025,237556.62281499023,,,,,,,,,0
2058,NORMAL,Emerging Markets State - Obligations,16552.48916408159,0.013783611200560222,0.03055063410643166,0.02,0.010550634106431658,174.63925672090045,47.15259931464312,127.48665740625734,16679.97582148785,166200.0,3266.516518012533,71356.62281499025,237556.62281499023,,,,,,,,,0
2058,NORMAL,High Yield Bonds - Obligations,17851.38889783471,0.01486523274648543,0.02509317181694382,0.02,0.005093171816943819,90.92019082775369,24.548451523493494,66.37173930426019,17917.76063713897,166200.0,3266.516518012533,71356.62281499025,237556.62281499023,,,,,,,,,0
2058,NORMAL,Investment Grade Bonds - Obligations,12166.232738289447,0.010131081807562892,0.041537348122058,0.02,0.021537348122057997,262.0283898185189,70.74766525100011,191.2807245675188,12357.513462856967,166200.0,3266.516518012533,71356.62281499025,237556.62281499023,,,,,,,,,0
2058,NORMAL,Government ZC Bonds - Obligations,11084.336488727908,0.009230163696970795,0.006675954286702535,0.02,-0.013324045713297466,-147.68820607738235,-39.87581564089324,-107.81239043648911,10976.524098291418,166200.0,3266.516518012533,71356.62281499025,237556.62281499023,,,,,,,,,0
2059,ASK,Emerging Markets - Equities,233536.44,0.17808693029839248,0.3151857170108021,0.02,0.2951857170108021,68936.62148955016,11719.225653223528,57217.395836326636,290753.83583632665,166200.0,57613.03026846412,71356.62281499025,237556.62281499023,,,,,,,,,0
2059,NORMAL,Emerging Markets - Equities,988377.83,0.7537032495643353,0.3151857170108021,0.02,0.2951857170108021,291755.01842613064,112709.88145829154,179045.1369678391,1167422.966967839,166200.0,0.0,71356.62281499025,237556.62281499023,,,,,,,,,0
2059,ASK,Developed Markets - Equities,4020.19,0.0030656598872377027,0.1385685230118754,0.02,0.11856852301187538,476.66799052711167,81.03355838960898,395.6344321375027,4415.824432137502,166200.0,57613.03026846412,71356.62281499025,237556.62281499023,,,,,,,,,0
2059,NORMAL,Developed Markets - Equities,17014.31,0.012974532963871688,0.1385685230118754,0.02,0.11856852301187538,2017.3616067661824,779.3407934633158,1238.0208133028666,18252.33081330287,166200.0,57217.39583632664,71356.62281499025,237556.62281499023,,,,,,,,,0
2059,NORMAL,Emerging Markets State - Obligations,30003.617209591666,0.0228797359705586,0.1760189314331702,0.02,0.15601893143317022,4681.132296170366,1808.400311460375,2872.7319847099916,32876.349194301656,166200.0,57613.03026846412,71356.62281499025,237556.62281499023,,,,,,,,,0
2059,NORMAL,High Yield Bonds - Obligations,7188.222975651091,0.005481493868940022,0.1400243595886661,0.02,0.1200243595886661,862.7618592330582,333.2994489879317,529.4624102451264,7717.685385896217,166200.0,57613.03026846412,71356.62281499025,237556.62281499023,,,,,,,,,0
2059,NORMAL,Investment Grade Bonds - Obligations,10484.607969098057,0.007995204725218625,0.06776895481880474,0.02,0.047768954818804735,500.8387643687256,193.4824568442126,307.356307524513,10791.96427662257,166200.0,57613.03026846412,71356.62281499025,237556.62281499023,,,,,,,,,0
2059,NORMAL,Government ZC Bonds - Obligations,20736.826323740137,0.01581319705021529,0.05753432081543863,0.02,0.03753432081543863,778.3426919292942,300.686901683886,477.65579024540824,21214.482113985545,166200.0,57613.03026846412,71356.62281499025,237556.62281499023,,,,,,,,,0
2060,ASK,Emerging Markets - Equities,234791.63,0.14228114079489326,0.04572048927935835,0.02,0.02572048927935835,6038.955602298054,1026.6224523906692,5012.333149907385,239803.9631499074,166200.0,4706.528484155249,71356.62281499025,237556.62281499023,,,,,,,,,0
2060,NORMAL,Emerging Markets - Equities,1336555.28,0.8099377732240199,0.04572048927935835,0.02,0.02572048927935835,34376.85575050977,9281.751052637639,25095.10469787213,1361650.3846978722,166200.0,0.0,71356.62281499025,237556.62281499023,,,,,,,,,0
2060,ASK,Developed Markets - Equities,2764.99,0.0016755534747404407,-0.1132516053685115,0.02,-0.1332516053685115,-368.4393563278809,-62.634690575739754,-305.80466575214115,2459.1853342478585,166200.0,4706.528484155249,71356.62281499025,237556.62281499023,,,,,,,,,0
2060,NORMAL,Developed Markets - Equities,15739.75,0.009538115076020476,-0.1132516053685115,0.02,-0.1332516053685115,-2097.3469555990305,-566.2836780117383,-1531.0632775872923,14208.686722412707,166200.0,5012.333149907383,71356.62281499025,237556.62281499023,,,,,,,,,0
2060,NORMAL,Emerging Markets State - Obligations,13831.413824168623,0.008381684379928573,-0.05396364997636827,0.02,-0.07396364997636827,-1023.0218507691097,-276.2158997076597,-746.8059510614501,13084.607873107174,166200.0,4706.528484155249,71356.62281499025,237556.62281499023,,,,,,,,,0
2060,NORMAL,High Yield Bonds - Obligations,5153.524729528656,0.0031229792034410723,0.01061230466985741,0.02,-0.00938769533014259,-48.379720037170955,-13.06252441003616,-35.317195627134794,5118.207533901522,166200.0,4706.528484155249,71356.62281499025,237556.62281499023,,,,,,,,,0
2060,NORMAL,Investment Grade Bonds - Obligations,30786.157552317727,0.018656072268142972,-0.01130918068550368,0.02,-0.03130918068550368,-963.8893694178987,-260.2501297428327,-703.6392396750659,30082.51831264266,166200.0,4706.528484155249,71356.62281499025,237556.62281499023,,,,,,,,,0
2060,NORMAL,Government ZC Bonds - Obligations,10572.272474410485,0.006406680631901456,-0.01048358349618839,0.02,-0.03048358349618839,-322.280750718146,-87.01580269389943,-235.26494802424656,10337.007526386238,166200.0,4706.528484155249,71356.62281499025,237556.62281499023,,,,,,,,,0
2061,ASK,Emerging Markets - Equities,233124.53,0.13116308409113295,-0.2432352312175357,0.02,-0.2632352312175357,-61366.589557029336,-10432.320224694988,-50934.26933233435,182190.26066766566,166200.0,-51210.9019156936,71356.62281499025,237556.62281499023,,,,,,,,,0
2061,NORMAL,Emerging Markets - Equities,1448386.08,0.8149068877799622,-0.2432352312175357,0.02,-0.2632352312175357,-381266.24466106016,0.0,-381266.24466106016,1067119.83533894,166200.0,0.0,71356.62281499025,237556.62281499023,,,,,,,,,0
2061,ASK,Developed Markets - Equities,4432.09,0.0024936311651522452,-0.05519979718542589,0.02,-0.0751997971854259,-333.2922691075546,-56.65968574828429,-276.6325833592703,4155.45741664073,166200.0,-51210.9019156936,71356.62281499025,237556.62281499023,,,,,,,,,0
2061,NORMAL,Developed Markets - Equities,27536.27,0.01549275873099301,-0.05519979718542589,0.02,-0.0751997971854259,-2070.7219192431294,0.0,-2070.7219192431294,25465.54808075687,166200.0,-50934.26933233434,71356.62281499025,237556.62281499023,,,,,,,,,0
2061,NORMAL,Emerging Markets State - Obligations,29352.16507510641,0.016514437566921843,-0.141663361832046,0.02,-0.161663361832046,-4745.1696830908695,0.0,-4745.1696830908695,24606.995392015542,166200.0,-51210.9019156936,71356.62281499025,237556.62281499023,,,,,,,,,0
2061,NORMAL,High Yield Bonds - Obligations,31406.779735186145,0.01767042743823617,-0.07074232340253639,0.02,-0.09074232340253639,-2849.9241637624873,0.0,-2849.9241637624873,28556.855571423657,166200.0,-51210.9019156936,71356.62281499025,237556.62281499023,,,,,,,,,0
2061,NORMAL,Investment Grade Bonds - Obligations,3033.2408617537335,0.001706595295736856,-0.06795147296224302,0.02,-0.08795147296224302,-266.77800164050404,0.0,-266.77800164050404,2766.4628601132295,166200.0,-51210.9019156936,71356.62281499025,237556.62281499023,,,,,,,,,0
2061,NORMAL,Government ZC Bonds - Obligations,92.74282899349083,5.2179989287797396e-05,-0.004892648709284186,0.02,-0.024892648709284187,-2.308614662440192,0.0,-2.308614662440192,90.43421433105064,166200.0,-51210.9019156936,71356.62281499025,237556.62281499023,,,,,,,,,0
2062,ASK,Emerging Markets - Equities,236405.39,0.16458371700693417,0.2469925032492124,0.02,0.2269925032492124,53662.25125770632,9122.582713810074,44539.668543896245,280945.05854389624,166200.0,44548.33165646772,71356.62281499025,237556.62281499023,,,,,,,,,0
2062,NORMAL,Emerging Markets - Equities,1160358.54,0.8078331952327283,0.2469925032492124,0.02,0.2269925032492124,263392.6896612013,100589.91752602867,162802.77213517265,1323161.3121351728,166200.0,0.0,71356.62281499025,237556.62281499023,,,,,,,,,0
2062,ASK,Developed Markets - Equities,1151.23,0.0008014779719273439,0.02906637685425251,0.02,0.00906637685425251,10.437485025921205,1.774372454406605,8.663112571514601,1159.8931125715146,166200.0,44548.33165646772,71356.62281499025,237556.62281499023,,,,,,,,,0
2062,NORMAL,Developed Markets - Equities,5650.63,0.00393392760135838,0.02906637685425251,0.02,0.00906637685425251,51.23074104394436,19.565068502988122,31.66567254095624,5682.295672540957,166200.0,44539.66854389623,71356.62281499025,237556.62281499023,,,,,,,,,0
2062,NORMAL,Emerging Markets State - Obligations,12083.603346438582,0.008412516963315811,0.1037116070473296,0.02,0.08371160704732959,1011.537855052864,386.3072644313094,625.2305906215545,12708.833937060137,166200.0,44548.33165646772,71356.62281499025,237556.62281499023,,,,,,,,,0
2062,NORMAL,High Yield Bonds - Obligations,9679.228600154507,0.006738608712657747,0.08916111173378449,0.02,0.06916111173378449,669.4262107121285,255.6545035927546,413.7717071193739,10093.000307273882,166200.0,44548.33165646772,71356.62281499025,237556.62281499023,,,,,,,,,0
2062,NORMAL,Investment Grade Bonds - Obligations,9207.972304172585,0.006410523499136919,0.08166522167019918,0.02,0.06166522167019918,567.8116532698568,216.8478079106927,350.9638453591641,9558.936149531748,166200.0,44548.33165646772,71356.62281499025,237556.62281499023,,,,,,,,,0
2062,NORMAL,Government ZC Bonds - Obligations,1847.2345549280246,0.0012860312924070976,0.05353041134728698,0.02,0.03353041134728697,61.93853448165919,23.654384953535555,38.284149528123635,1885.5187044561483,166200.0,44548.33165646772,71356.62281499025,237556.62281499023,,,,,,,,,0
2063,ASK,Emerging Markets - Equities,235593.1,0.13482126694421304,0.03016099707982445,0.02,0.01016099707982445,2393.860801126779,406.95633619155245,1986.9044649352263,237580.00446493522,166200.0,2093.3079936121067,71356.62281499025,237556.62281499023,,,,,,,,,0
2063,NORMAL,Emerging Markets - Equities,1456491.19,0.8334963440308076,0.03016099707982445,0.02,0.01016099707982445,14799.402728379937,3995.8387366625834,10803.563991717354,1467294.7539917172,166200.0,0.0,71356.62281499025,237556.62281499023,,,,,,,,,0
2063,ASK,Developed Markets - Equities,1963.52,0.0011236502854722874,0.0852893897196203,0.02,0.0652893897196203,128.19702250226874,21.79349382538569,106.40352867688304,2069.923528676883,166200.0,2093.3079936121067,71356.62281499025,237556.62281499023,,,,,,,,,0
2063,NORMAL,Developed Markets - Equities,12138.93,0.006946663216991991,0.0852893897196203,0.02,0.0652893897196203,792.54333154919,213.9866995182813,578.5566320309088,12717.486632030908,166200.0,1986.9044649352145,71356.62281499025,237556.62281499023,,,,,,,,,0
2063,NORMAL,Emerging Markets State - Obligations,11456.48889807904,0.006556127271856974,0.08896532561128989,0.02,0.06896532561128989,790.1004872181493,213.32713154890033,576.773355669249,12033.26225374829,166200.0,2093.3079936121067,71356.62281499025,237556.62281499023,,,,,,,,,0
2063,NORMAL,High Yield Bonds - Obligations,5950.117829514613,0.0034050336119458126,0.1352633910047414,0.02,0.11526339100474141,685.8307579076254,185.17430463505886,500.6564532725665,6450.774282787179,166200.0,2093.3079936121067,71356.62281499025,237556.62281499023,,,,,,,,,0
2063,NORMAL,Investment Grade Bonds - Obligations,13379.702632368373,0.0076567117637686595,0.1686971968496702,0.02,0.1486971968496702,1989.5242761153313,537.1715545511395,1452.3527215641918,14832.055353932565,166200.0,2093.3079936121067,71356.62281499025,237556.62281499023,,,,,,,,,0
2063,NORMAL,Government ZC Bonds - Obligations,10474.553329671613,0.005994201657777974,0.08700346163928852,0.02,0.06700346163928851,701.8313322133326,189.49445969759984,512.3368725157328,10986.890202187345,166200.0,2093.3079936121067,71356.62281499025,237556.62281499023,,,,,,,,,0
2064,ASK,Emerging Markets - Equities,235230.89,0.12599088504791645,0.4252898287759324,0.02,0.4052898287759324,95336.68713091017,16207.23681225473,79129.45031865544,314360.3403186555,166200.0,79595.08646297155,95897.69453370062,262097.69453370062,,,,,,,,,0
2064,NORMAL,Emerging Markets - Equities,1529979.13,0.8194647594690526,0.4252898287759324,0.02,0.4052898287759324,620084.9796284498,250548.83494349165,369536.14468495816,1899515.2746849582,166200.0,0.0,71356.62281499025,237556.62281499023,,,,,,,,,0
2064,ASK,Developed Markets - Equities,2325.73,0.0012456730537494063,0.26121776938443,0.02,0.24121776938443,561.0074027904502,95.37125847437655,465.6361443160737,2791.3661443160736,166200.0,79595.08646297155,95897.69453370062,262097.69453370062,,,,,,,,,0
2064,NORMAL,Developed Markets - Equities,15126.94,0.008102067541668227,0.26121776938443,0.02,0.24121776938443,3648.8867244121084,1474.3532704017819,2174.5334540103267,17301.473454010327,166200.0,79129.45031865546,95336.68713091017,261536.68713091017,,,,,,,,,0
2064,NORMAL,Emerging Markets State - Obligations,9759.71961042893,0.005227356456192668,0.2019768336638585,0.02,0.1819768336638585,1776.0428721529242,717.6201440877343,1058.4227280651899,10818.14233849412,166200.0,79595.08646297155,95897.69453370062,262097.69453370062,,,,,,,,,0
2064,NORMAL,High Yield Bonds - Obligations,35712.605624075586,0.019127856847136363,0.1959731811453522,0.02,0.1759731811453522,6284.460818657979,2539.271854812941,3745.188963845038,39457.79458792062,166200.0,79595.08646297155,95897.69453370062,262097.69453370062,,,,,,,,,0
2064,NORMAL,Investment Grade Bonds - Obligations,35593.331966055375,0.01906397325711607,0.110388043487329,0.02,0.090388043487329,3217.2116376067497,1299.932515785182,1917.2791218215677,37510.61108787694,166200.0,79595.08646297155,95897.69453370062,262097.69453370062,,,,,,,,,0
2064,NORMAL,Government ZC Bonds - Obligations,3318.5352366062107,0.001777424689090422,0.02280508560680361,0.02,0.0028050856068036097,9.30877542787448,3.7612632378259705,5.54751219004851,3324.0827487962592,166200.0,79595.08646297155,95897.69453370062,262097.69453370062,,,,,,,,,0
2065,ASK,Emerging Markets - Equities,65747.99,0.027067946289874346,0.1635037239383013,0.02,0.1435037239383013,9435.081406458194,1603.963839097893,7831.117567360301,73579.1075673603,166200.0,33745.97145730432,95897.69453370062,262097.69453370062,,,,,,,,,0
2065,NORMAL,Emerging Markets - Equities,509018.38,0.20955898682832508,0.1635037239383013,0.02,0.1435037239383013,73046.03308304131,28352.228167494603,44693.804915546716,553712.1849155467,166200.0,0.0,95897.69453370062,262097.69453370062,,,,,,,,,0
2065,ASK,Developed Markets - Equities,196349.7,0.08083567472759154,0.1790158555376098,0.02,0.1590158555376098,31222.715530053014,5307.861640109013,25914.853889944003,222264.553889944,166200.0,33745.97145730432,95897.69453370062,262097.69453370062,,,,,,,,,0
2065,NORMAL,Developed Markets - Equities,1520131.65,0.6258266124293391,0.1790158555376098,0.02,0.1590158555376098,241725.03485454828,93823.62125264903,147901.41360189926,1668033.0636018992,166200.0,7831.117567360299,95897.69453370062,262097.69453370062,,,,,,,,,0
2065,NORMAL,Emerging Markets State - Obligations,4278.333821278186,0.0017613574207289199,0.0894516008891062,0.02,0.0694516008891062,297.1371330257771,115.33137991223641,181.80575311354067,4460.139574391727,166200.0,33745.97145730432,95897.69453370062,262097.69453370062,,,,,,,,,0
2065,NORMAL,High Yield Bonds - Obligations,2479.4369154583933,0.0010207652774899963,0.1425574301668795,0.02,0.12255743016687949,303.87341661947494,117.9460140188189,185.92740260065602,2665.3643180590493,166200.0,33745.97145730432,95897.69453370062,262097.69453370062,,,,,,,,,0
2065,NORMAL,Investment Grade Bonds - Obligations,4122.585411403083,0.0016972369876444614,0.08598446792019887,0.02,0.06598446792019887,272.02660482700685,105.58493106554158,166.44167376146527,4289.027085164548,166200.0,33745.97145730432,95897.69453370062,262097.69453370062,,,,,,,,,0
2065,NORMAL,Government ZC Bonds - Obligations,126870.01581322028,0.05223141838750896,0.03711787430947866,0.02,0.01711787430947866,2171.7449843322684,842.9452869453045,1328.799697386964,128198.81551060724,166200.0,33745.97145730432,95897.69453370062,262097.69453370062,,,,,,,,,0
2066,ASK,Emerging Markets - Equities,66914.04,0.024226952072520066,0.2115178928404742,0.02,0.1915178928404742,12815.235942243205,2178.590110181345,10636.64583206186,77550.68583206185,166200.0,44967.49913731904,95897.69453370062,262097.69453370062,,,,,,,,,0
2066,NORMAL,Emerging Markets - Equities,617788.32,0.22367694462332108,0.2115178928404742,0.02,0.1915178928404742,118317.51726785651,47297.669095174875,71019.84817268164,688808.1681726816,166200.0,0.0,95897.69453370062,262097.69453370062,,,,,,,,,0
2066,ASK,Developed Markets - Equities,195183.66,0.07066835564194081,0.2319156586250901,0.02,0.2119156586250901,41362.47386175566,7031.620556498462,34330.853305257195,229514.5133052572,166200.0,44967.49913731904,95897.69453370062,262097.69453370062,,,,,,,,,0
2066,NORMAL,Developed Markets - Equities,1802046.23,0.6524503324963711,0.2319156586250901,0.02,0.2119156586250901,381881.8137033107,152658.03471107292,229223.77899223776,2031270.0089922377,166200.0,10636.645832061855,95897.69453370062,262097.69453370062,,,,,,,,,0
2066,NORMAL,Emerging Markets State - Obligations,21617.074537504366,0.007826695694479248,-0.002305341340965383,0.02,-0.022305341340965384,-482.17622635212683,-192.75093093724612,-289.4252954148807,21327.649242089487,166200.0,44967.49913731904,95897.69453370062,262097.69453370062,,,,,,,,,0
2066,NORMAL,High Yield Bonds - Obligations,23913.77507487109,0.008658240970234751,0.05699562716054318,0.02,0.03699562716054318,884.7051066710228,353.6626726827489,531.0424339882738,24444.817508859363,166200.0,44967.49913731904,95897.69453370062,262097.69453370062,,,,,,,,,0
2066,NORMAL,Investment Grade Bonds - Obligations,24860.846739593355,0.009001138512073027,0.005526524959842405,0.02,-0.014473475040157596,-359.8228447626898,-143.83991683954727,-215.9829279231425,24644.863811670213,166200.0,44967.49913731904,95897.69453370062,262097.69453370062,,,,,,,,,0
2066,NORMAL,Government ZC Bonds - Obligations,9642.97320081478,0.003491342767119354,0.000128546226937587,0.02,-0.019871453773062413,-191.6198961948703,-76.60044473177042,-115.01945146309988,9527.95374935168,166200.0,44967.49913731904,95897.69453370062,262097.69453370062,,,,,,,,,0
2067,ASK,Emerging Markets - Equities,69549.03,0.021648105776997086,-0.1703328838269927,0.02,-0.19033288382699268,-13237.467447270028,-2250.369466035905,-10987.097981234123,58561.932018765874,166200.0,-42543.6284198963,95897.69453370062,262097.69453370062,,,,,,,,,0
2067,NORMAL,Emerging Markets - Equities,741446.8,0.23078565947527957,-0.1703328838269927,0.02,-0.19033288382699268,-141121.70764829544,0.0,-141121.70764829544,600325.0923517046,166200.0,0.0,95897.69453370062,262097.69453370062,,,,,,,,,0
2067,ASK,Developed Markets - Equities,192548.66,0.05993345642489978,-0.1774561453253388,0.02,-0.19745614532533878,-38019.916191159224,-6463.385752497068,-31556.530438662157,160992.12956133785,166200.0,-42543.6284198963,95897.69453370062,262097.69453370062,,,,,,,,,0
2067,NORMAL,Developed Markets - Equities,2052718.58,0.6389372928744981,-0.1774561453253388,0.02,-0.19745614532533878,-405321.89824450295,0.0,-405321.89824450295,1647396.6817554971,166200.0,-10987.097981234125,95897.69453370062,262097.69453370062,,,,,,,,,0
2067,NORMAL,Emerging Markets State - Obligations,26987.143869160063,0.008400124992377541,-0.04734362483204035,0.02,-0.06734362483204034,-1817.4120920130154,0.0,-1817.4120920130154,25169.731777147048,166200.0,-42543.6284198963,95897.69453370062,262097.69453370062,,,,,,,,,0
2067,NORMAL,High Yield Bonds - Obligations,38042.2025753264,0.011841166229645718,-0.1053221799426163,0.02,-0.1253221799426163,-4767.531756558514,0.0,-4767.531756558514,33274.67081876789,166200.0,-42543.6284198963,95897.69453370062,262097.69453370062,,,,,,,,,0
2067,NORMAL,Investment Grade Bonds - Obligations,50434.94444400621,0.01569858001155182,-0.01769316662619413,0.02,-0.03769316662619413,-1901.0527647107738,0.0,-1901.0527647107738,48533.89167929543,166200.0,-42543.6284198963,95897.69453370062,262097.69453370062,,,,,,,,,0
2067,NORMAL,Government ZC Bonds - Obligations,40980.056860916906,0.012755614358280544,0.03042287645104014,0.02,0.01042287645104014,427.1300696179387,0.0,427.1300696179387,41407.186930534845,166200.0,-42543.6284198963,95897.69453370062,262097.69453370062,,,,,,,,,0
2068,ASK,Emerging Markets - Equities,70695.04,0.025970365032189704,-0.1543958244821508,0.02,-0.1743958244821508,-12328.919787598636,-2095.916363891768,-10233.003423706868,60462.036576293125,166200.0,-16661.955016965338,95897.69453370062,262097.69453370062,,,,,,,,,0
2068,NORMAL,Emerging Markets - Equities,603338.43,0.2216409986478293,-0.1543958244821508,0.02,-0.1743958244821508,-105219.70294161647,0.0,-105219.70294161647,498118.7270583836,166200.0,0.0,95897.69453370062,262097.69453370062,,,,,,,,,0
2068,ASK,Developed Markets - Equities,191402.66,0.07031323482286869,-0.02046821925648667,0.02,-0.04046821925648667,-7745.724811154767,-1316.7732178963104,-6428.951593258456,184973.70840674156,166200.0,-16661.955016965338,95897.69453370062,262097.69453370062,,,,,,,,,0
2068,NORMAL,Developed Markets - Equities,1633503.38,0.6000799923151001,-0.02046821925648667,0.02,-0.04046821925648667,-66104.97293805215,0.0,-66104.97293805215,1567398.4070619477,166200.0,-10233.003423706868,95897.69453370062,262097.69453370062,,,,,,,,,0
2068,NORMAL,Emerging Markets State - Obligations,15280.43455761157,0.005613384804813162,-0.08106574456679438,0.02,-0.10106574456679439,-1544.3284958691893,0.0,-1544.3284958691893,13736.106061742381,166200.0,-16661.955016965338,95897.69453370062,262097.69453370062,,,,,,,,,0
2068,NORMAL,High Yield Bonds - Obligations,4268.0542745833045,0.0015679024651252204,-0.04486510989412229,0.02,-0.0648651098941223,-276.8478095549244,0.0,-276.8478095549244,3991.20646502838,166200.0,-16661.955016965338,95897.69453370062,262097.69453370062,,,,,,,,,0
2068,NORMAL,Investment Grade Bonds - Obligations,6632.804140015695,0.002436611461047716,-0.01987834046421744,0.02,-0.03987834046421744,-264.5052217280172,0.0,-264.5052217280172,6368.298918287678,166200.0,-16661.955016965338,95897.69453370062,262097.69453370062,,,,,,,,,0
2068,NORMAL,Government ZC Bonds - Obligations,197021.9122266524,0.07237751021664608,-0.004427100390949845,0.02,-0.024427100390949846,-4812.674029177346,0.0,-4812.674029177346,192209.23819747506,166200.0,-16661.955016965338,95897.69453370062,262097.69453370062,,,,,,,,,0
2069,ASK,Emerging Markets - Equities,259738.43,0.09858703600223802,-0.007533075984530124,0.02,-0.027533075984530125,-7151.3979292925505,-1215.7376479797338,-5935.660281312817,253802.76971868717,166200.0,-5720.342991377343,95897.69453370062,262097.69453370062,,,,,,,,,0
2069,NORMAL,Emerging Markets - Equities,2251934.87,0.8547506200887762,-0.007533075984530124,0.02,-0.027533075984530125,-62002.69388792291,0.0,-62002.69388792291,2189932.176112077,166200.0,0.0,95897.69453370062,262097.69453370062,,,,,,,,,0
2069,ASK,Developed Markets - Equities,2359.26,0.000895487242910647,0.1299575382149669,0.02,0.10995753821496689,259.418421609043,44.10113167353731,215.31728993550567,2574.577289935506,166200.0,-5720.342991377343,95897.69453370062,262097.69453370062,,,,,,,,,0
2069,NORMAL,Developed Markets - Equities,20454.84,0.0077638955756374525,0.1299575382149669,0.02,0.10995753821496689,2249.1638509810327,0.0,2249.1638509810327,22704.003850981033,166200.0,-5935.660281312827,95897.69453370062,262097.69453370062,,,,,,,,,0
2069,NORMAL,Emerging Markets State - Obligations,34511.7778550926,0.013099385739342672,0.04535223582554582,0.02,0.025352235825545816,874.9507309411565,0.0,874.9507309411565,35386.72858603376,166200.0,-5720.342991377343,95897.69453370062,262097.69453370062,,,,,,,,,0
2069,NORMAL,High Yield Bonds - Obligations,26946.46569657602,0.010227874957746574,0.0558720441963414,0.02,0.03587204419634139,966.624808402772,0.0,966.624808402772,27913.09050497879,166200.0,-5720.342991377343,95897.69453370062,262097.69453370062,,,,,,,,,0
2069,NORMAL,Investment Grade Bonds - Obligations,10882.763561383415,0.004130691800323698,0.05407764441735408,0.02,0.034077644417354086,370.85894692296097,0.0,370.85894692296097,11253.622508306376,166200.0,-5720.342991377343,95897.69453370062,262097.69453370062,,,,,,,,,0
2069,NORMAL,Government ZC Bonds - Obligations,27781.98170362743,0.01054500572144459,0.03661929819099941,0.02,0.016619298190999412,461.71703826947487,0.0,461.71703826947487,28243.698741896904,166200.0,-5720.342991377343,95897.69453370062,262097.69453370062,,,,,,,,,0
2070,ASK,Emerging Markets - Equities,258304.25,0.09638062505417164,0.1608532221209003,0.02,0.14085322212090032,36382.985900022555,6185.107603003835,30197.87829701872,288502.1282970187,166200.0,30715.06329503091,95897.69453370062,262097.69453370062,,,,,,,,,0
2070,NORMAL,Emerging Markets - Equities,2295932.88,0.8566775268189526,0.1608532221209003,0.02,0.14085322212090032,323389.54392131837,125932.77473316765,197456.7691881507,2493389.6491881507,166200.0,0.0,95897.69453370062,262097.69453370062,,,,,,,,,0
2070,ASK,Developed Markets - Equities,3793.44,0.0014154398090836556,0.1842610547250947,0.02,0.1642610547250947,623.1144554363632,105.92945742418175,517.1849980121815,4310.624998012181,166200.0,30715.06329503091,95897.69453370062,262097.69453370062,,,,,,,,,0
2070,NORMAL,Developed Markets - Equities,33717.94,0.012581117549320448,0.1842610547250947,0.02,0.1642610547250947,5538.5443875574565,2156.7928704510714,3381.751517106385,37099.69151710639,166200.0,30197.878297018702,95897.69453370062,262097.69453370062,,,,,,,,,0
2070,NORMAL,Emerging Markets State - Obligations,9309.534867542043,0.0034736508961711126,0.09314616678628895,0.02,0.07314616678628895,680.9567901240025,265.1748631507125,415.78192697329,9725.316794515333,166200.0,30715.06329503091,95897.69453370062,262097.69453370062,,,,,,,,,0
2070,NORMAL,High Yield Bonds - Obligations,59704.11151555998,0.0222772934869389,0.0354834440349272,0.02,0.015483444034927202,924.4252693062226,359.98516768839187,564.4401016178308,60268.55161717781,166200.0,30715.06329503091,95897.69453370062,262097.69453370062,,,,,,,,,0
2070,NORMAL,Investment Grade Bonds - Obligations,11300.025037073228,0.004216359104431719,0.02993370258340811,0.02,0.009933702583408109,112.25108790335071,43.712269713720296,68.5388181896304,11368.563855262859,166200.0,30715.06329503091,95897.69453370062,262097.69453370062,,,,,,,,,0
2070,NORMAL,Government ZC Bonds - Obligations,7981.133229149757,0.0029779866543662094,0.07013022569392602,0.02,0.050130225693926014,400.0960100705697,155.80343166603774,244.29257840453198,8225.42580755429,166200.0,30715.06329503091,95897.69453370062,262097.69453370062,,,,,,,,,0
2071,ASK,Emerging Markets - Equities,67525.52,0.022344561769642904,-0.1010626480751825,0.02,-0.12106264807518251,-8174.818263853696,-1389.7191048551285,-6785.099158998568,60740.42084100144,166200.0,14265.282756687084,95897.69453370062,262097.69453370062,,,,,,,,,0
